"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"1894","nogales","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",197,"2011",5506
"1895","nogales","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4054,"2011",5506
"1896","nueva imperial","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",107,"2011",9111
"1897","nueva imperial","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",104,"2011",9111
"1898","nueva imperial","no tiene","mapuche","hombre",259,"2011",9111
"1899","nueva imperial","no tiene","mapuche","mujer",179,"2011",9111
"1900","nueva imperial","no tiene","no pertenece a ningún pueblo indígena","mujer",215,"2011",9111
"1901","nueva imperial","sí, firmó","mapuche","hombre",688,"2011",9111
"1902","nueva imperial","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1887,"2011",9111
"1903","nueva imperial","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2522,"2011",9111
"1904","nueva imperial","sí, firmó","mapuche","mujer",2416,"2011",9111
"1905","nueva imperial","no tiene","no pertenece a ningún pueblo indígena","hombre",326,"2011",9111
"1906","Ñiquén","no tiene","no pertenece a ningún pueblo indígena","mujer",107,"2011",16303
"1907","Ñiquén","no tiene","no pertenece a ningún pueblo indígena","hombre",504,"2011",16303
"1908","Ñiquén","sí, firmó","no pertenece a ningún pueblo indígena","mujer",302,"2011",16303
"1909","Ñiquén","sí, firmó","no pertenece a ningún pueblo indígena","hombre",945,"2011",16303
"1910","Ñiquén","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",23,"2011",16303
"1911","Ñuñoa","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",230,"2011",13120
"1912","Ñuñoa","sí, firmó","mapuche","hombre",289,"2011",13120
"1913","Ñuñoa","sí, firmó","coya","mujer",185,"2011",13120
"1914","Ñuñoa","sí, firmó","no pertenece a ningún pueblo indígena","hombre",22030,"2011",13120
"1915","Ñuñoa","no tiene","no pertenece a ningún pueblo indígena","hombre",1781,"2011",13120
"1916","Ñuñoa","no tiene","aymara","mujer",185,"2011",13120
"1917","Ñuñoa","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",479,"2011",13120
"1918","Ñuñoa","no tiene","mapuche","hombre",130,"2011",13120
"1919","Ñuñoa","sí, firmó","no pertenece a ningún pueblo indígena","mujer",23598,"2011",13120
"1920","Ñuñoa","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",217,"2011",13120
"1921","Ñuñoa","sí, firmó","aymara","mujer",219,"2011",13120
"1922","Ñuñoa","sí, firmó","mapuche","mujer",385,"2011",13120
"1923","Ñuñoa","no tiene","no pertenece a ningún pueblo indígena","mujer",2825,"2011",13120
"1924","olivar","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",40,"2011",6111
"1925","olivar","sí, firmó","mapuche","mujer",236,"2011",6111
"1926","olivar","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2533,"2011",6111
"1927","olivar","sí, firmó","mapuche","hombre",19,"2011",6111
"1928","olivar","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",42,"2011",6111
"1929","olivar","no tiene","no pertenece a ningún pueblo indígena","hombre",354,"2011",6111
"1930","olivar","no tiene","mapuche","mujer",54,"2011",6111
"1931","olivar","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1387,"2011",6111
"1932","olivar","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",25,"2011",6111
"1933","olivar","no tiene","no pertenece a ningún pueblo indígena","mujer",453,"2011",6111
"1934","olmué","sí, firmó","no pertenece a ningún pueblo indígena","mujer",858,"2011",5803
"1935","olmué","no tiene","mapuche","mujer",21,"2011",5803
"1936","olmué","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",29,"2011",5803
"1937","olmué","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",44,"2011",5803
"1938","olmué","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2617,"2011",5803
"1939","olmué","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",94,"2011",5803
"1940","olmué","no tiene","no pertenece a ningún pueblo indígena","mujer",489,"2011",5803
"1941","olmué","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",44,"2011",5803
"1942","olmué","no tiene","no pertenece a ningún pueblo indígena","hombre",773,"2011",5803
"1943","osorno","no tiene","no pertenece a ningún pueblo indígena","mujer",3095,"2011",10301
"1944","osorno","sí, pero no ha firmado","mapuche","hombre",466,"2011",10301
"1945","osorno","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",63,"2011",10301
"1946","osorno","no tiene","mapuche","hombre",1193,"2011",10301
"1947","osorno","sí, firmó","aymara","hombre",79,"2011",10301
"1948","osorno","no tiene","no pertenece a ningún pueblo indígena","hombre",2180,"2011",10301
"1949","osorno","sí, firmó","no pertenece a ningún pueblo indígena","mujer",11349,"2011",10301
"1950","osorno","no tiene","mapuche","mujer",1279,"2011",10301
"1951","osorno","sí, firmó","mapuche","mujer",4008,"2011",10301
"1952","osorno","sí, firmó","no pertenece a ningún pueblo indígena","hombre",17033,"2011",10301
"1953","osorno","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",352,"2011",10301
"1954","osorno","no se acuerda o no sabe si firmó contrato","mapuche","hombre",69,"2011",10301
"1955","osorno","sí, firmó","mapuche","hombre",6530,"2011",10301
"1956","osorno","sí, pero no ha firmado","mapuche","mujer",79,"2011",10301
"1957","osorno","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",250,"2011",10301
"1958","ovalle","sí, firmó","no pertenece a ningún pueblo indígena","hombre",14160,"2011",4301
"1959","ovalle","no tiene","mapuche","hombre",62,"2011",4301
"1960","ovalle","sí, firmó","mapuche","hombre",72,"2011",4301
"1961","ovalle","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",271,"2011",4301
"1962","ovalle","no tiene","no pertenece a ningún pueblo indígena","hombre",2656,"2011",4301
"1963","ovalle","sí, firmó","no pertenece a ningún pueblo indígena","mujer",9369,"2011",4301
"1964","ovalle","sí, firmó","coya","mujer",40,"2011",4301
"1965","ovalle","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",90,"2011",4301
"1966","ovalle","no tiene","no pertenece a ningún pueblo indígena","mujer",2290,"2011",4301
"1967","ovalle","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",367,"2011",4301
"1968","ovalle","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",155,"2011",4301
"1969","ovalle","no tiene","diaguita","hombre",49,"2011",4301
"1970","ovalle","sí, firmó","diaguita","hombre",83,"2011",4301
"1971","padre hurtado","sí, firmó","mapuche","hombre",1324,"2011",13604
"1972","padre hurtado","sí, firmó","mapuche","mujer",301,"2011",13604
"1973","padre hurtado","no tiene","no pertenece a ningún pueblo indígena","mujer",1682,"2011",13604
"1974","padre hurtado","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",134,"2011",13604
"1975","padre hurtado","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",226,"2011",13604
"1976","padre hurtado","no tiene","no pertenece a ningún pueblo indígena","hombre",241,"2011",13604
"1977","padre hurtado","sí, firmó","no pertenece a ningún pueblo indígena","hombre",8573,"2011",13604
"1978","padre hurtado","sí, firmó","no pertenece a ningún pueblo indígena","mujer",5428,"2011",13604
"1979","padre hurtado","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",94,"2011",13604
"1980","padre las casas","no se acuerda o no sabe si firmó contrato","mapuche","hombre",161,"2011",9112
"1981","padre las casas","no tiene","mapuche","hombre",1178,"2011",9112
"1982","padre las casas","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",72,"2011",9112
"1983","padre las casas","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2408,"2011",9112
"1984","padre las casas","sí, pero no ha firmado","mapuche","hombre",59,"2011",9112
"1985","padre las casas","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",120,"2011",9112
"1986","padre las casas","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",67,"2011",9112
"1987","padre las casas","sí, firmó","no pertenece a ningún pueblo indígena","hombre",5517,"2011",9112
"1988","padre las casas","sí, firmó","mapuche","hombre",3434,"2011",9112
"1989","padre las casas","no tiene","no pertenece a ningún pueblo indígena","mujer",2000,"2011",9112
"1990","padre las casas","sí, pero no ha firmado","mapuche","mujer",104,"2011",9112
"1991","padre las casas","no tiene","mapuche","mujer",349,"2011",9112
"1992","padre las casas","no tiene","no pertenece a ningún pueblo indígena","hombre",1254,"2011",9112
"1993","padre las casas","sí, firmó","mapuche","mujer",2000,"2011",9112
"1994","paiguano","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",24,"2011",4105
"1995","paiguano","sí, firmó","no pertenece a ningún pueblo indígena","mujer",520,"2011",4105
"1996","paiguano","sí, firmó","aymara","mujer",24,"2011",4105
"1997","paiguano","no tiene","no pertenece a ningún pueblo indígena","mujer",52,"2011",4105
"1998","paiguano","no tiene","quechua","mujer",24,"2011",4105
"1999","paiguano","sí, firmó","mapuche","mujer",24,"2011",4105
"2000","paiguano","sí, firmó","no pertenece a ningún pueblo indígena","hombre",678,"2011",4105
"2001","paillaco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",7,"2011",14107
"2002","paillaco","no tiene","no pertenece a ningún pueblo indígena","mujer",361,"2011",14107
"2003","paillaco","no tiene","mapuche","hombre",79,"2011",14107
"2004","paillaco","no tiene","no pertenece a ningún pueblo indígena","hombre",624,"2011",14107
"2005","paillaco","sí, firmó","mapuche","mujer",138,"2011",14107
"2006","paillaco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",24,"2011",14107
"2007","paillaco","no tiene","mapuche","mujer",50,"2011",14107
"2008","paillaco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",66,"2011",14107
"2009","paillaco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1882,"2011",14107
"2010","paillaco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",766,"2011",14107
"2011","paillaco","sí, firmó","mapuche","hombre",185,"2011",14107
"2012","paine","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",86,"2011",13404
"2013","paine","sí, firmó","mapuche","mujer",96,"2011",13404
"2014","paine","sí, firmó","mapuche","hombre",72,"2011",13404
"2015","paine","sí, firmó","no pertenece a ningún pueblo indígena","mujer",4141,"2011",13404
"2016","paine","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",167,"2011",13404
"2017","paine","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",24,"2011",13404
"2018","paine","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",86,"2011",13404
"2019","paine","no tiene","mapuche","mujer",100,"2011",13404
"2020","paine","no tiene","no pertenece a ningún pueblo indígena","hombre",1034,"2011",13404
"2021","paine","sí, firmó","no pertenece a ningún pueblo indígena","hombre",12453,"2011",13404
"2022","paine","no tiene","no pertenece a ningún pueblo indígena","mujer",204,"2011",13404
"2023","palmilla","no tiene","no pertenece a ningún pueblo indígena","hombre",378,"2011",6306
"2024","palmilla","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",16,"2011",6306
"2025","palmilla","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2224,"2011",6306
"2026","palmilla","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",46,"2011",6306
"2027","palmilla","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1016,"2011",6306
"2028","palmilla","no tiene","no pertenece a ningún pueblo indígena","mujer",158,"2011",6306
"2029","panguipulli","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",72,"2011",14108
"2030","panguipulli","no tiene","no pertenece a ningún pueblo indígena","hombre",1279,"2011",14108
"2031","panguipulli","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",10,"2011",14108
"2032","panguipulli","no tiene","mapuche","hombre",406,"2011",14108
"2033","panguipulli","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",32,"2011",14108
"2034","panguipulli","no tiene","mapuche","mujer",338,"2011",14108
"2035","panguipulli","sí, firmó","mapuche","hombre",657,"2011",14108
"2036","panguipulli","sí, firmó","mapuche","mujer",409,"2011",14108
"2037","panguipulli","no tiene","no pertenece a ningún pueblo indígena","mujer",693,"2011",14108
"2038","panguipulli","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2421,"2011",14108
"2039","panguipulli","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1618,"2011",14108
"2040","panquehue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",44,"2011",5704
"2041","panquehue","no tiene","no pertenece a ningún pueblo indígena","mujer",199,"2011",5704
"2042","panquehue","sí, firmó","mapuche","mujer",11,"2011",5704
"2043","panquehue","sí, firmó","aymara","hombre",11,"2011",5704
"2044","panquehue","sí, firmó","mapuche","hombre",87,"2011",5704
"2045","panquehue","sí, firmó","no pertenece a ningún pueblo indígena","mujer",796,"2011",5704
"2046","panquehue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",38,"2011",5704
"2047","panquehue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1625,"2011",5704
"2048","panquehue","no tiene","no pertenece a ningún pueblo indígena","hombre",173,"2011",5704
"2049","panquehue","no tiene","mapuche","hombre",16,"2011",5704
"2050","papudo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",40,"2011",5403
"2051","papudo","no tiene","no pertenece a ningún pueblo indígena","hombre",471,"2011",5403
"2052","papudo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",749,"2011",5403
"2053","papudo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",345,"2011",5403
"2054","papudo","no tiene","no pertenece a ningún pueblo indígena","mujer",125,"2011",5403
"2055","paredones","no tiene","no pertenece a ningún pueblo indígena","hombre",368,"2011",6206
"2056","paredones","sí, firmó","no pertenece a ningún pueblo indígena","mujer",528,"2011",6206
"2057","paredones","sí, firmó","mapuche","mujer",15,"2011",6206
"2058","paredones","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",31,"2011",6206
"2059","paredones","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1015,"2011",6206
"2060","paredones","no tiene","no pertenece a ningún pueblo indígena","mujer",61,"2011",6206
"2061","paredones","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",42,"2011",6206
"2062","paredones","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",15,"2011",6206
"2063","parral","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4603,"2011",7404
"2064","parral","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",93,"2011",7404
"2065","parral","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",44,"2011",7404
"2066","parral","sí, firmó","mapuche","hombre",68,"2011",7404
"2067","parral","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2217,"2011",7404
"2068","parral","no tiene","mapuche","hombre",48,"2011",7404
"2069","parral","no tiene","no pertenece a ningún pueblo indígena","hombre",1426,"2011",7404
"2070","parral","no tiene","no pertenece a ningún pueblo indígena","mujer",1162,"2011",7404
"2071","parral","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",262,"2011",7404
"2072","parral","sí, firmó","mapuche","mujer",102,"2011",7404
"2073","parral","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",376,"2011",7404
"2074","parral","no tiene","mapuche","mujer",24,"2011",7404
"2075","parral","sí, pero no ha firmado","mapuche","hombre",24,"2011",7404
"2076","pedro aguirre cerda","no tiene","no pertenece a ningún pueblo indígena","mujer",2608,"2011",13121
"2077","pedro aguirre cerda","no tiene","mapuche","mujer",234,"2011",13121
"2078","pedro aguirre cerda","sí, firmó","no pertenece a ningún pueblo indígena","hombre",14290,"2011",13121
"2079","pedro aguirre cerda","no tiene","mapuche","hombre",70,"2011",13121
"2080","pedro aguirre cerda","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",272,"2011",13121
"2081","pedro aguirre cerda","sí, firmó","mapuche","hombre",1185,"2011",13121
"2082","pedro aguirre cerda","sí, firmó","no pertenece a ningún pueblo indígena","mujer",10482,"2011",13121
"2083","pedro aguirre cerda","sí, firmó","mapuche","mujer",438,"2011",13121
"2084","pedro aguirre cerda","no tiene","no pertenece a ningún pueblo indígena","hombre",2032,"2011",13121
"2085","pelarco","no tiene","no pertenece a ningún pueblo indígena","mujer",272,"2011",7106
"2086","pelarco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",785,"2011",7106
"2087","pelarco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",49,"2011",7106
"2088","pelarco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",438,"2011",7106
"2089","pelarco","no tiene","no pertenece a ningún pueblo indígena","hombre",552,"2011",7106
"2090","pelarco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",13,"2011",7106
"2091","pelarco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",34,"2011",7106
"2092","pelluhue","no tiene","no pertenece a ningún pueblo indígena","hombre",524,"2011",7203
"2093","pelluhue","sí, firmó","no pertenece a ningún pueblo indígena","mujer",237,"2011",7203
"2094","pelluhue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",442,"2011",7203
"2095","pelluhue","no tiene","no pertenece a ningún pueblo indígena","mujer",258,"2011",7203
"2096","pelluhue","sí, firmó","mapuche","hombre",74,"2011",7203
"2097","pemuco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",45,"2011",16105
"2098","pemuco","no tiene","no pertenece a ningún pueblo indígena","mujer",229,"2011",16105
"2099","pemuco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",752,"2011",16105
"2100","pemuco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",49,"2011",16105
"2101","pemuco","no tiene","no pertenece a ningún pueblo indígena","hombre",279,"2011",16105
"2102","pemuco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1384,"2011",16105
"2103","pemuco","sí, firmó","aymara","mujer",27,"2011",16105
"2104","pencahue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1691,"2011",7107
"2105","pencahue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",55,"2011",7107
"2106","pencahue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",44,"2011",7107
"2107","pencahue","sí, firmó","no pertenece a ningún pueblo indígena","mujer",797,"2011",7107
"2108","pencahue","no tiene","no pertenece a ningún pueblo indígena","mujer",201,"2011",7107
"2109","pencahue","no tiene","no pertenece a ningún pueblo indígena","hombre",151,"2011",7107
"2110","penco","no tiene","mapuche","mujer",39,"2011",8107
"2111","penco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",128,"2011",8107
"2112","penco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",160,"2011",8107
"2113","penco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",7696,"2011",8107
"2114","penco","no tiene","no pertenece a ningún pueblo indígena","hombre",899,"2011",8107
"2115","penco","sí, firmó","mapuche","hombre",175,"2011",8107
"2116","penco","no tiene","no pertenece a ningún pueblo indígena","mujer",813,"2011",8107
"2117","penco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",498,"2011",8107
"2118","penco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3259,"2011",8107
"2119","peñaflor","sí, firmó","mapuche","hombre",340,"2011",13605
"2120","peñaflor","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",170,"2011",13605
"2121","peñaflor","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",294,"2011",13605
"2122","peñaflor","sí, firmó","no pertenece a ningún pueblo indígena","hombre",15409,"2011",13605
"2123","peñaflor","no tiene","no pertenece a ningún pueblo indígena","mujer",2112,"2011",13605
"2124","peñaflor","sí, firmó","aymara","mujer",205,"2011",13605
"2125","peñaflor","sí, firmó","aymara","hombre",294,"2011",13605
"2126","peñaflor","sí, firmó","mapuche","mujer",170,"2011",13605
"2127","peñaflor","sí, firmó","no pertenece a ningún pueblo indígena","mujer",7715,"2011",13605
"2128","peñaflor","no tiene","mapuche","hombre",205,"2011",13605
"2129","peñaflor","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",79,"2011",13605
"2130","peñaflor","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",53,"2011",13605
"2131","peñaflor","no tiene","no pertenece a ningún pueblo indígena","hombre",1018,"2011",13605
"2132","peñalolén","sí, firmó","mapuche","mujer",2200,"2011",13122
"2133","peñalolén","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",886,"2011",13122
"2134","peñalolén","sí, firmó","no pertenece a ningún pueblo indígena","mujer",26925,"2011",13122
"2135","peñalolén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",488,"2011",13122
"2136","peñalolén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",485,"2011",13122
"2137","peñalolén","no tiene","no pertenece a ningún pueblo indígena","hombre",4485,"2011",13122
"2138","peñalolén","no se acuerda o no sabe si firmó contrato","mapuche","hombre",160,"2011",13122
"2139","peñalolén","sí, firmó","no pertenece a ningún pueblo indígena","hombre",34989,"2011",13122
"2140","peñalolén","sí, firmó","aymara","hombre",160,"2011",13122
"2141","peñalolén","no tiene","mapuche","mujer",1099,"2011",13122
"2142","peñalolén","no tiene","no pertenece a ningún pueblo indígena","mujer",6749,"2011",13122
"2143","peñalolén","sí, firmó","mapuche","hombre",7004,"2011",13122
"2144","peñalolén","no tiene","mapuche","hombre",1419,"2011",13122
"2145","peralillo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2021,"2011",6307
"2146","peralillo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",27,"2011",6307
"2147","peralillo","no tiene","no pertenece a ningún pueblo indígena","mujer",315,"2011",6307
"2148","peralillo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",24,"2011",6307
"2149","peralillo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",779,"2011",6307
"2150","peralillo","no tiene","no pertenece a ningún pueblo indígena","hombre",222,"2011",6307
"2151","perquenco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",494,"2011",9113
"2152","perquenco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",209,"2011",9113
"2153","perquenco","no tiene","mapuche","hombre",63,"2011",9113
"2154","perquenco","no tiene","mapuche","mujer",61,"2011",9113
"2155","perquenco","sí, pero no ha firmado","mapuche","hombre",30,"2011",9113
"2156","perquenco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",20,"2011",9113
"2157","perquenco","no se acuerda o no sabe si firmó contrato","mapuche","hombre",30,"2011",9113
"2158","perquenco","sí, firmó","mapuche","hombre",371,"2011",9113
"2159","perquenco","sí, firmó","mapuche","mujer",122,"2011",9113
"2160","perquenco","no tiene","diaguita","hombre",20,"2011",9113
"2161","perquenco","no tiene","no pertenece a ningún pueblo indígena","mujer",79,"2011",9113
"2162","perquenco","no tiene","no pertenece a ningún pueblo indígena","hombre",100,"2011",9113
"2163","petorca","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",18,"2011",5404
"2164","petorca","sí, firmó","no pertenece a ningún pueblo indígena","mujer",772,"2011",5404
"2165","petorca","sí, firmó","mapuche","mujer",47,"2011",5404
"2166","petorca","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",24,"2011",5404
"2167","petorca","no tiene","no pertenece a ningún pueblo indígena","hombre",300,"2011",5404
"2168","petorca","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1473,"2011",5404
"2169","petorca","no tiene","no pertenece a ningún pueblo indígena","mujer",47,"2011",5404
"2170","petorca","sí, firmó","mapuche","hombre",87,"2011",5404
"2171","peumo","no se acuerda o no sabe si firmó contrato","mapuche","mujer",32,"2011",6112
"2172","peumo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",84,"2011",6112
"2173","peumo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",156,"2011",6112
"2174","peumo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",244,"2011",6112
"2175","peumo","sí, firmó","coya","hombre",11,"2011",6112
"2176","peumo","no tiene","no pertenece a ningún pueblo indígena","hombre",292,"2011",6112
"2177","peumo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1486,"2011",6112
"2178","peumo","sí, firmó","mapuche","hombre",81,"2011",6112
"2179","peumo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2807,"2011",6112
"2180","peumo","no se acuerda o no sabe si firmó contrato","mapuche","hombre",32,"2011",6112
"2181","peumo","no tiene","no pertenece a ningún pueblo indígena","mujer",206,"2011",6112
"2182","peumo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",156,"2011",6112
"2183","pica","no tiene","mapuche","mujer",27,"2011",1405
"2184","pica","sí, firmó","aymara","mujer",404,"2011",1405
"2185","pica","no tiene","aymara","hombre",72,"2011",1405
"2186","pica","no tiene","aymara","mujer",112,"2011",1405
"2187","pica","sí, firmó","no pertenece a ningún pueblo indígena","hombre",390,"2011",1405
"2188","pica","no tiene","no pertenece a ningún pueblo indígena","hombre",60,"2011",1405
"2189","pica","sí, firmó","no pertenece a ningún pueblo indígena","mujer",258,"2011",1405
"2190","pica","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",58,"2011",1405
"2191","pica","no tiene","no pertenece a ningún pueblo indígena","mujer",56,"2011",1405
"2192","pica","sí, firmó","aymara","hombre",437,"2011",1405
"2193","pichidegua","sí, firmó","aymara","hombre",7,"2011",6113
"2194","pichidegua","sí, firmó","no pertenece a ningún pueblo indígena","hombre",3821,"2011",6113
"2195","pichidegua","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",108,"2011",6113
"2196","pichidegua","no tiene","no pertenece a ningún pueblo indígena","hombre",462,"2011",6113
"2197","pichidegua","sí, firmó","mapuche","hombre",7,"2011",6113
"2198","pichidegua","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",36,"2011",6113
"2199","pichidegua","no tiene","no pertenece a ningún pueblo indígena","mujer",319,"2011",6113
"2200","pichidegua","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2101,"2011",6113
"2201","pichidegua","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",240,"2011",6113
"2202","pichilemu","no tiene","no pertenece a ningún pueblo indígena","hombre",218,"2011",6201
"2203","pichilemu","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",62,"2011",6201
"2204","pichilemu","no tiene","no pertenece a ningún pueblo indígena","mujer",230,"2011",6201
"2205","pichilemu","sí, firmó","mapuche","hombre",101,"2011",6201
"2206","pichilemu","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",73,"2011",6201
"2207","pichilemu","no tiene","mapuche","hombre",100,"2011",6201
