"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"4698","Padre Las Casas","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",2616,"2017",9112
"4699","Padre Las Casas","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",917,"2017",9112
"4700","Padre Las Casas","Otra razón","Mapuche","Hombre",225,"2017",9112
"4701","Padre Las Casas","Estudiante","No pertenece a ningún pueblo indígena","Hombre",1913,"2017",9112
"4702","Padre Las Casas","Estudiante","Mapuche","Hombre",984,"2017",9112
"4703","Padre Las Casas","Quehaceres del hogar","Mapuche","Mujer",2468,"2017",9112
"4704","Padre Las Casas","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",220,"2017",9112
"4705","Padre Las Casas","Otra razón","No pertenece a ningún pueblo indígena","Hombre",309,"2017",9112
"4706","Padre Las Casas","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",276,"2017",9112
"4707","Padre Las Casas","Estudiante","Rapa-Nui o Pascuenses","Mujer",79,"2017",9112
"4708","Paiguano","Estudiante","No pertenece a ningún pueblo indígena","Hombre",98,"2017",4105
"4709","Paiguano","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",445,"2017",4105
"4710","Paiguano","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",89,"2017",4105
"4711","Paiguano","Otra razón","No pertenece a ningún pueblo indígena","Mujer",40,"2017",4105
"4712","Paiguano","Estudiante","No pertenece a ningún pueblo indígena","Mujer",129,"2017",4105
"4713","Paiguano","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",40,"2017",4105
"4714","Paiguano","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",307,"2017",4105
"4715","Paiguano","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",485,"2017",4105
"4716","Paiguano","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",40,"2017",4105
"4717","Paiguano","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Mujer",49,"2017",4105
"4718","Paiguano","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",49,"2017",4105
"4719","Paiguano","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",40,"2017",4105
"4720","Paiguano","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",40,"2017",4105
"4721","Paiguano","Estudiante","Diaguita","Hombre",49,"2017",4105
"4722","Paiguano","Estudiante","Mapuche","Hombre",80,"2017",4105
"4723","Paiguano","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",129,"2017",4105
"4724","Paiguano","Estudiante","Diaguita","Mujer",49,"2017",4105
"4725","Paillaco","Otra razón","Mapuche","Mujer",71,"2017",14107
"4726","Paillaco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",34,"2017",14107
"4727","Paillaco","Estudiante","Mapuche","Mujer",108,"2017",14107
"4728","Paillaco","No sabe/no responde","Mapuche","Hombre",39,"2017",14107
"4729","Paillaco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",46,"2017",14107
"4730","Paillaco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",52,"2017",14107
"4731","Paillaco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",344,"2017",14107
"4732","Paillaco","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",88,"2017",14107
"4733","Paillaco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",137,"2017",14107
"4734","Paillaco","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",128,"2017",14107
"4735","Paillaco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",39,"2017",14107
"4736","Paillaco","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",37,"2017",14107
"4737","Paillaco","Estudiante","No sabe/no responde","Mujer",35,"2017",14107
"4738","Paillaco","Estudiante","No pertenece a ningún pueblo indígena","Hombre",690,"2017",14107
"4739","Paillaco","Estudiante","No sabe/no responde","Hombre",35,"2017",14107
"4740","Paillaco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",1370,"2017",14107
"4741","Paillaco","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",307,"2017",14107
"4742","Paillaco","Está esperando resultado de gestiones ya emprendidas","Mapuche","Hombre",74,"2017",14107
"4743","Paillaco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",1431,"2017",14107
"4744","Paillaco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",98,"2017",14107
"4745","Paillaco","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",32,"2017",14107
"4746","Paillaco","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Hombre",37,"2017",14107
"4747","Paillaco","Otra razón","No pertenece a ningún pueblo indígena","Hombre",40,"2017",14107
"4748","Paillaco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",1208,"2017",14107
"4749","Paillaco","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",101,"2017",14107
"4750","Paillaco","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",44,"2017",14107
"4751","Paillaco","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",40,"2017",14107
"4752","Paillaco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",737,"2017",14107
"4753","Paillaco","Quehaceres del hogar","No sabe/no responde","Mujer",35,"2017",14107
"4754","Paillaco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",160,"2017",14107
"4755","Paillaco","Quehaceres del hogar","Mapuche","Mujer",149,"2017",14107
"4756","Paillaco","Otra razón","No pertenece a ningún pueblo indígena","Mujer",174,"2017",14107
"4757","Paillaco","No tiene con quien dejar a los niños","Mapuche","Mujer",73,"2017",14107
"4758","Paine","Estudiante","No pertenece a ningún pueblo indígena","Mujer",2483,"2017",13404
"4759","Paine","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",1564,"2017",13404
"4760","Paine","Estudiante","Mapuche","Hombre",246,"2017",13404
"4761","Paine","Otra razón","No pertenece a ningún pueblo indígena","Hombre",239,"2017",13404
"4762","Paine","No tiene con quien dejar a los niños","Mapuche","Mujer",143,"2017",13404
"4763","Paine","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",1803,"2017",13404
"4764","Paine","Quehaceres del hogar","Mapuche","Mujer",267,"2017",13404
"4765","Paine","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",143,"2017",13404
"4766","Paine","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",116,"2017",13404
"4767","Paine","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",130,"2017",13404
"4768","Paine","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",575,"2017",13404
"4769","Paine","Estudiante","No pertenece a ningún pueblo indígena","Hombre",4320,"2017",13404
"4770","Paine","Otra razón","No pertenece a ningún pueblo indígena","Mujer",625,"2017",13404
"4771","Paine","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",6679,"2017",13404
"4772","Paine","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",1203,"2017",13404
"4773","Paine","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",180,"2017",13404
"4774","Palmilla","Estudiante","No pertenece a ningún pueblo indígena","Mujer",421,"2017",6306
"4775","Palmilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",198,"2017",6306
"4776","Palmilla","Otra razón","No pertenece a ningún pueblo indígena","Mujer",66,"2017",6306
"4777","Palmilla","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",36,"2017",6306
"4778","Palmilla","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",28,"2017",6306
"4779","Palmilla","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",1231,"2017",6306
"4780","Palmilla","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",15,"2017",6306
"4781","Palmilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",999,"2017",6306
"4782","Palmilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",776,"2017",6306
"4783","Palmilla","Otra razón","No pertenece a ningún pueblo indígena","Hombre",66,"2017",6306
"4784","Palmilla","No sabe/no responde","Mapuche","Mujer",13,"2017",6306
"4785","Palmilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",13,"2017",6306
"4786","Palmilla","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",66,"2017",6306
"4787","Palmilla","Estudiante","No pertenece a ningún pueblo indígena","Hombre",81,"2017",6306
"4788","Palmilla","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",349,"2017",6306
"4789","Palmilla","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",13,"2017",6306
"4790","Panguipulli","Estudiante","No pertenece a ningún pueblo indígena","Hombre",1272,"2017",14108
"4791","Panguipulli","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",168,"2017",14108
"4792","Panguipulli","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Hombre",38,"2017",14108
"4793","Panguipulli","Estudiante","No pertenece a ningún pueblo indígena","Mujer",1115,"2017",14108
"4794","Panguipulli","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",81,"2017",14108
"4795","Panguipulli","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",2474,"2017",14108
"4796","Panguipulli","Estudiante","Mapuche","Mujer",482,"2017",14108
"4797","Panguipulli","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",390,"2017",14108
"4798","Panguipulli","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",38,"2017",14108
"4799","Panguipulli","Las reglas, horarios y distancias de los trabajos no le acom","Mapuche","Mujer",81,"2017",14108
"4800","Panguipulli","Estudiante","Mapuche","Hombre",369,"2017",14108
"4801","Panguipulli","Está esperando resultado de gestiones ya emprendidas","Mapuche","Hombre",44,"2017",14108
"4802","Panguipulli","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",739,"2017",14108
"4803","Panguipulli","Jubilado(a), pensionado(a) o montepiado(a)","Diaguita","Hombre",23,"2017",14108
"4804","Panguipulli","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",7,"2017",14108
"4805","Panguipulli","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",488,"2017",14108
"4806","Panguipulli","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",215,"2017",14108
"4807","Panguipulli","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",44,"2017",14108
"4808","Panguipulli","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",150,"2017",14108
"4809","Panguipulli","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",50,"2017",14108
"4810","Panguipulli","Otra razón","No pertenece a ningún pueblo indígena","Hombre",146,"2017",14108
"4811","Panguipulli","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",2701,"2017",14108
"4812","Panguipulli","Quehaceres del hogar","Mapuche","Mujer",1298,"2017",14108
"4813","Panguipulli","No tiene con quien dejar a los niños","Mapuche","Mujer",269,"2017",14108
"4814","Panguipulli","Otra razón","No pertenece a ningún pueblo indígena","Mujer",14,"2017",14108
"4815","Panguipulli","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",78,"2017",14108
"4816","Panguipulli","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",108,"2017",14108
"4817","Panguipulli","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",7,"2017",14108
"4818","Panguipulli","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",127,"2017",14108
"4819","Panguipulli","Está enfermo o tiene una discapacidad","Mapuche","Mujer",14,"2017",14108
"4820","Panguipulli","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",228,"2017",14108
"4821","Panquehue","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",14,"2017",5704
"4822","Panquehue","Estudiante","Mapuche","Hombre",42,"2017",5704
"4823","Panquehue","Estudiante","Mapuche","Mujer",25,"2017",5704
"4824","Panquehue","Quehaceres del hogar","Mapuche","Mujer",42,"2017",5704
"4825","Panquehue","Estudiante","No pertenece a ningún pueblo indígena","Mujer",276,"2017",5704
"4826","Panquehue","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",241,"2017",5704
"4827","Panquehue","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",30,"2017",5704
"4828","Panquehue","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",30,"2017",5704
"4829","Panquehue","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",25,"2017",5704
"4830","Panquehue","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",111,"2017",5704
"4831","Panquehue","Estudiante","No pertenece a ningún pueblo indígena","Hombre",179,"2017",5704
"4832","Panquehue","Otra razón","No pertenece a ningún pueblo indígena","Hombre",47,"2017",5704
"4833","Panquehue","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",232,"2017",5704
"4834","Panquehue","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",272,"2017",5704
"4835","Panquehue","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",266,"2017",5704
"4836","Panquehue","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",25,"2017",5704
"4837","Panquehue","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",14,"2017",5704
"4838","Panquehue","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Hombre",14,"2017",5704
"4839","Panquehue","Otra razón","No pertenece a ningún pueblo indígena","Mujer",176,"2017",5704
"4840","Panquehue","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",164,"2017",5704
"4841","Panquehue","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",657,"2017",5704
"4842","Panquehue","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",42,"2017",5704
"4843","Papudo","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",29,"2017",5403
"4844","Papudo","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",126,"2017",5403
"4845","Papudo","Quehaceres del hogar","Aimara","Hombre",25,"2017",5403
"4846","Papudo","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",76,"2017",5403
"4847","Papudo","Estudiante","No pertenece a ningún pueblo indígena","Mujer",315,"2017",5403
"4848","Papudo","Estudiante","No pertenece a ningún pueblo indígena","Hombre",430,"2017",5403
"4849","Papudo","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",25,"2017",5403
"4850","Papudo","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",29,"2017",5403
"4851","Papudo","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",25,"2017",5403
"4852","Papudo","Otra razón","No pertenece a ningún pueblo indígena","Hombre",76,"2017",5403
"4853","Papudo","Estudiante","Aimara","Mujer",25,"2017",5403
"4854","Papudo","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",440,"2017",5403
"4855","Papudo","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",380,"2017",5403
"4856","Papudo","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",25,"2017",5403
"4857","Papudo","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",116,"2017",5403
"4858","Paredones","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",29,"2017",6206
"4859","Paredones","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",517,"2017",6206
"4860","Paredones","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",29,"2017",6206
"4861","Paredones","Estudiante","Mapuche","Hombre",23,"2017",6206
"4862","Paredones","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",220,"2017",6206
"4863","Paredones","Otra razón","No pertenece a ningún pueblo indígena","Mujer",23,"2017",6206
"4864","Paredones","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",23,"2017",6206
"4865","Paredones","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Hombre",29,"2017",6206
"4866","Paredones","Estudiante","No pertenece a ningún pueblo indígena","Hombre",205,"2017",6206
"4867","Paredones","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",29,"2017",6206
"4868","Paredones","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",11,"2017",6206
"4869","Paredones","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",439,"2017",6206
"4870","Paredones","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",29,"2017",6206
"4871","Paredones","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",32,"2017",6206
"4872","Paredones","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",29,"2017",6206
"4873","Paredones","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",81,"2017",6206
"4874","Paredones","Estudiante","No pertenece a ningún pueblo indígena","Mujer",239,"2017",6206
"4875","Paredones","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",83,"2017",6206
"4876","Paredones","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",465,"2017",6206
"4877","Paredones","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",165,"2017",6206
"4878","Parral","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",46,"2017",7404
"4879","Parral","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",1229,"2017",7404
"4880","Parral","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Hombre",87,"2017",7404
"4881","Parral","Estudiante","No pertenece a ningún pueblo indígena","Hombre",1550,"2017",7404
"4882","Parral","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",1878,"2017",7404
"4883","Parral","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",447,"2017",7404
"4884","Parral","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",187,"2017",7404
"4885","Parral","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",286,"2017",7404
"4886","Parral","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",538,"2017",7404
"4887","Parral","Otra razón","No pertenece a ningún pueblo indígena","Hombre",216,"2017",7404
"4888","Parral","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",2722,"2017",7404
"4889","Parral","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",100,"2017",7404
"4890","Parral","Estudiante","No pertenece a ningún pueblo indígena","Mujer",1841,"2017",7404
"4891","Parral","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",192,"2017",7404
"4892","Parral","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",60,"2017",7404
"4893","Parral","Quehaceres del hogar","Mapuche","Mujer",46,"2017",7404
"4894","Parral","Otra razón","No pertenece a ningún pueblo indígena","Mujer",373,"2017",7404
"4895","Pedro Aguirre Cerda","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",280,"2017",13121
"4896","Pedro Aguirre Cerda","No tiene con quien dejar a los niños","Mapuche","Mujer",160,"2017",13121
"4897","Pedro Aguirre Cerda","Otra razón","No pertenece a ningún pueblo indígena","Mujer",1214,"2017",13121
"4898","Pedro Aguirre Cerda","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",111,"2017",13121
"4899","Pedro Aguirre Cerda","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",711,"2017",13121
"4900","Pedro Aguirre Cerda","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",261,"2017",13121
"4901","Pedro Aguirre Cerda","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",336,"2017",13121
"4902","Pedro Aguirre Cerda","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",1476,"2017",13121
"4903","Pedro Aguirre Cerda","Otra razón","No pertenece a ningún pueblo indígena","Hombre",463,"2017",13121
"4904","Pedro Aguirre Cerda","No tiene con quien dejar a adultos mayores","Mapuche","Mujer",100,"2017",13121
"4905","Pedro Aguirre Cerda","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",2070,"2017",13121
"4906","Pedro Aguirre Cerda","Está enfermo o tiene una discapacidad","Mapuche","Hombre",100,"2017",13121
"4907","Pedro Aguirre Cerda","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",109,"2017",13121
"4908","Pedro Aguirre Cerda","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",1476,"2017",13121
"4909","Pedro Aguirre Cerda","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",3238,"2017",13121
"4910","Pedro Aguirre Cerda","Estudiante","No pertenece a ningún pueblo indígena","Hombre",2674,"2017",13121
"4911","Pedro Aguirre Cerda","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",344,"2017",13121
"4912","Pedro Aguirre Cerda","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",111,"2017",13121
"4913","Pedro Aguirre Cerda","Quehaceres del hogar","Mapuche","Mujer",220,"2017",13121
"4914","Pedro Aguirre Cerda","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",168,"2017",13121
"4915","Pedro Aguirre Cerda","Estudiante","No pertenece a ningún pueblo indígena","Mujer",1827,"2017",13121
"4916","Pedro Aguirre Cerda","Estudiante","Mapuche","Hombre",277,"2017",13121
"4917","Pedro Aguirre Cerda","Está enfermo o tiene una discapacidad","Mapuche","Mujer",100,"2017",13121
"4918","Pedro Aguirre Cerda","Estudiante","Mapuche","Mujer",548,"2017",13121
"4919","Pedro Aguirre Cerda","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",598,"2017",13121
"4920","Pedro Aguirre Cerda","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",563,"2017",13121
"4921","Pedro Aguirre Cerda","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",109,"2017",13121
"4922","Pedro Aguirre Cerda","Las reglas, horarios y distancias de los trabajos no le acom","Mapuche","Mujer",166,"2017",13121
"4923","Pedro Aguirre Cerda","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",3763,"2017",13121
"4924","Pelarco","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",47,"2017",7106
"4925","Pelarco","Otra razón","Mapuche","Hombre",3,"2017",7106
"4926","Pelarco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",47,"2017",7106
"4927","Pelarco","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",3,"2017",7106
"4928","Pelarco","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",47,"2017",7106
"4929","Pelarco","Estudiante","Mapuche","Mujer",6,"2017",7106
"4930","Pelarco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",74,"2017",7106
"4931","Pelarco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",65,"2017",7106
"4932","Pelarco","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Hombre",112,"2017",7106
"4933","Pelarco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",562,"2017",7106
"4934","Pelarco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",61,"2017",7106
"4935","Pelarco","Otra razón","No pertenece a ningún pueblo indígena","Mujer",9,"2017",7106
"4936","Pelarco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",244,"2017",7106
"4937","Pelarco","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",128,"2017",7106
"4938","Pelarco","No tiene con quien dejar a los niños","Mapuche","Mujer",61,"2017",7106
"4939","Pelarco","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",251,"2017",7106
"4940","Pelarco","Estudiante","No pertenece a ningún pueblo indígena","Hombre",223,"2017",7106
"4941","Pelarco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",298,"2017",7106
"4942","Pelarco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",120,"2017",7106
"4943","Pelluhue","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",47,"2017",7203
"4944","Pelluhue","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",27,"2017",7203
"4945","Pelluhue","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",717,"2017",7203
"4946","Pelluhue","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Hombre",24,"2017",7203
"4947","Pelluhue","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",31,"2017",7203
"4948","Pelluhue","Estudiante","No pertenece a ningún pueblo indígena","Mujer",288,"2017",7203
"4949","Pelluhue","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",21,"2017",7203
"4950","Pelluhue","Otra razón","No pertenece a ningún pueblo indígena","Mujer",85,"2017",7203
"4951","Pelluhue","Las reglas, horarios y distancias de los trabajos no le acom","No pertenece a ningún pueblo indígena","Hombre",24,"2017",7203
