;Educacion;Educacion;Etnia;Sexo;Freq;anio;codigo
3158;olmué;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;117;2013;5803
3159;osorno;dificultad económica;no pertenece a ningún pueblo indígena;mujer;334;2013;10301
3160;osorno;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;537;2013;10301
3161;osorno;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;116;2013;10301
3162;osorno;enfermedad que lo inhabilita;mapuche;hombre;48;2013;10301
3163;osorno;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;150;2013;10301
3164;osorno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;2293;2013;10301
3165;osorno;ns/nr;no pertenece a ningún pueblo indígena;mujer;970;2013;10301
3166;osorno;ayuda en la casa o quehaceres del hogar;mapuche;mujer;374;2013;10301
3167;osorno;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;63;2013;10301
3168;osorno;ns/nr;mapuche;mujer;275;2013;10301
3169;osorno;otra razón. especifique;mapuche;hombre;88;2013;10301
3170;osorno;enfermedad que lo inhabilita;mapuche;mujer;42;2013;10301
3171;osorno;problemas familiares;no pertenece a ningún pueblo indígena;hombre;44;2013;10301
3172;osorno;embarazo, maternidad o paternidad;mapuche;mujer;333;2013;10301
3173;osorno;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;hombre;48;2013;10301
3174;osorno;dificultad económica;mapuche;hombre;579;2013;10301
3175;osorno;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;2253;2013;10301
3176;osorno;no le interesa;no pertenece a ningún pueblo indígena;hombre;528;2013;10301
3177;osorno;problemas familiares;mapuche;mujer;43;2013;10301
3178;osorno;terminó estudiar;mapuche;hombre;383;2013;10301
3179;osorno;no le interesa;mapuche;mujer;36;2013;10301
3180;osorno;ns/nr;no pertenece a ningún pueblo indígena;hombre;494;2013;10301
3181;osorno;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;126;2013;10301
3182;osorno;ns/nr;mapuche;hombre;76;2013;10301
3183;osorno;terminó estudiar;mapuche;mujer;1187;2013;10301
3184;osorno;trabaja o busca trabajo;aymara;hombre;33;2013;10301
3185;osorno;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;3138;2013;10301
3186;osorno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2512;2013;10301
3187;osorno;otra razón. especifique;mapuche;mujer;49;2013;10301
3188;osorno;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;74;2013;10301
3189;osorno;no le interesa;no pertenece a ningún pueblo indígena;mujer;223;2013;10301
3190;osorno;trabaja o busca trabajo;mapuche;hombre;1274;2013;10301
3191;osorno;trabaja o busca trabajo;mapuche;mujer;623;2013;10301
3192;osorno;no le interesa;mapuche;hombre;158;2013;10301
3193;osorno;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;86;2013;10301
3194;osorno;dificultad económica;no pertenece a ningún pueblo indígena;hombre;367;2013;10301
3195;osorno;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;466;2013;10301
3196;osorno;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;134;2013;10301
3197;osorno;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;42;2013;10301
3198;osorno;problemas familiares;no pertenece a ningún pueblo indígena;mujer;45;2013;10301
3199;osorno;dificultad económica;mapuche;mujer;417;2013;10301
3200;osorno;tiene una discapacidad o  requiere establecimiento de educación especial;mapuche;hombre;87;2013;10301
3201;ovalle;terminó estudiar;mapuche;mujer;64;2013;4301
3202;ovalle;embarazo, maternidad o paternidad;mapuche;mujer;87;2013;4301
3203;ovalle;terminó estudiar;aymara;hombre;48;2013;4301
3204;ovalle;expulsión o cancelación de matrícula;mapuche;hombre;32;2013;4301
3205;ovalle;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4106;2013;4301
3206;ovalle;problemas familiares;no pertenece a ningún pueblo indígena;hombre;49;2013;4301
3207;ovalle;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1055;2013;4301
3208;ovalle;dificultad económica;mapuche;hombre;54;2013;4301
3209;ovalle;trabaja o busca trabajo;mapuche;mujer;64;2013;4301
3210;ovalle;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;1399;2013;4301
3211;ovalle;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;472;2013;4301
3212;ovalle;ns/nr;no pertenece a ningún pueblo indígena;mujer;230;2013;4301
3213;ovalle;embarazo, maternidad o paternidad;diaguita;mujer;31;2013;4301
3214;ovalle;no le interesa;no pertenece a ningún pueblo indígena;hombre;177;2013;4301
3215;ovalle;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;5377;2013;4301
3216;ovalle;dificultad económica;no pertenece a ningún pueblo indígena;mujer;397;2013;4301
3217;ovalle;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;119;2013;4301
3218;ovalle;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;177;2013;4301
3219;ovalle;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;332;2013;4301
3220;ovalle;no le interesa;no pertenece a ningún pueblo indígena;mujer;152;2013;4301
3221;ovalle;dificultad económica;no pertenece a ningún pueblo indígena;hombre;269;2013;4301
3222;ovalle;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;83;2013;4301
3223;ovalle;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;83;2013;4301
3224;ovalle;trabaja o busca trabajo;diaguita;hombre;79;2013;4301
3225;ovalle;problemas familiares;no pertenece a ningún pueblo indígena;mujer;142;2013;4301
3226;ovalle;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;2604;2013;4301
3227;ovalle;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;54;2013;4301
3228;ovalle;ns/nr;no pertenece a ningún pueblo indígena;hombre;352;2013;4301
3229;ovalle;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1981;2013;4301
3230;ovalle;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;49;2013;4301
3231;padre hurtado;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1589;2013;13604
3232;padre hurtado;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1677;2013;13604
3233;padre hurtado;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;133;2013;13604
3234;padre hurtado;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;365;2013;13604
3235;padre hurtado;embarazo, maternidad o paternidad;mapuche;mujer;122;2013;13604
3236;padre hurtado;terminó estudiar;mapuche;hombre;58;2013;13604
3237;padre hurtado;ns/nr;no pertenece a ningún pueblo indígena;hombre;257;2013;13604
3238;padre hurtado;no le interesa;no pertenece a ningún pueblo indígena;hombre;133;2013;13604
3239;padre hurtado;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;297;2013;13604
3240;padre hurtado;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;58;2013;13604
3241;padre hurtado;trabaja o busca trabajo;mapuche;hombre;494;2013;13604
3242;padre hurtado;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;961;2013;13604
3243;padre hurtado;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;2539;2013;13604
3244;padre las casas;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;654;2013;9112
3245;padre las casas;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;990;2013;9112
3246;padre las casas;trabaja o busca trabajo;mapuche;mujer;1037;2013;9112
3247;padre las casas;terminó estudiar;mapuche;mujer;709;2013;9112
3248;padre las casas;ayuda en la casa o quehaceres del hogar;mapuche;mujer;534;2013;9112
3249;padre las casas;dificultad económica;mapuche;mujer;231;2013;9112
3250;padre las casas;dificultad económica;no pertenece a ningún pueblo indígena;mujer;43;2013;9112
3251;padre las casas;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1371;2013;9112
3252;padre las casas;problemas familiares;mapuche;mujer;45;2013;9112
3253;padre las casas;ns/nr;mapuche;hombre;322;2013;9112
3254;padre las casas;no le interesa;mapuche;hombre;215;2013;9112
3255;padre las casas;no le interesa;no pertenece a ningún pueblo indígena;mujer;66;2013;9112
3256;padre las casas;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;mapuche;hombre;198;2013;9112
3257;padre las casas;enfermedad que lo inhabilita;mapuche;mujer;102;2013;9112
3258;padre las casas;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;129;2013;9112
3259;padre las casas;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;246;2013;9112
3260;padre las casas;trabaja o busca trabajo;mapuche;hombre;1821;2013;9112
3261;padre las casas;embarazo, maternidad o paternidad;mapuche;mujer;506;2013;9112
3262;padre las casas;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;960;2013;9112
3263;padre las casas;ns/nr;mapuche;mujer;54;2013;9112
3264;padre las casas;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;195;2013;9112
3265;padre las casas;otra razón. especifique;mapuche;hombre;45;2013;9112
3266;padre las casas;ns/nr;no pertenece a ningún pueblo indígena;hombre;104;2013;9112
3267;padre las casas;problemas de rendimiento;mapuche;hombre;111;2013;9112
3268;padre las casas;dificultad económica;no pertenece a ningún pueblo indígena;hombre;35;2013;9112
3269;padre las casas;embarazo, maternidad o paternidad;mapuche;hombre;121;2013;9112
3270;padre las casas;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;mapuche;mujer;66;2013;9112
3271;padre las casas;no le interesa;no pertenece a ningún pueblo indígena;hombre;226;2013;9112
3272;padre las casas;problemas familiares;no pertenece a ningún pueblo indígena;hombre;78;2013;9112
3273;padre las casas;dificultad económica;mapuche;hombre;421;2013;9112
3274;padre las casas;terminó estudiar;mapuche;hombre;291;2013;9112
3275;paiguano;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;48;2013;4105
3276;paiguano;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;69;2013;4105
3277;paiguano;no le interesa;no pertenece a ningún pueblo indígena;hombre;27;2013;4105
3278;paiguano;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;27;2013;4105
3279;paiguano;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;144;2013;4105
3280;paiguano;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;69;2013;4105
3281;paiguano;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;246;2013;4105
3282;paiguano;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;21;2013;4105
3283;paiguano;dificultad económica;no pertenece a ningún pueblo indígena;mujer;75;2013;4105
3284;paillaco;no le interesa;no pertenece a ningún pueblo indígena;mujer;121;2013;14107
3285;paillaco;terminó estudiar;mapuche;mujer;201;2013;14107
3286;paillaco;otra razón. especifique;mapuche;hombre;32;2013;14107
3287;paillaco;no le interesa;no pertenece a ningún pueblo indígena;hombre;63;2013;14107
3288;paillaco;trabaja o busca trabajo;mapuche;hombre;34;2013;14107
3289;paillaco;trabaja o busca trabajo;mapuche;mujer;139;2013;14107
3290;paillaco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;529;2013;14107
3291;paillaco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;39;2013;14107
3292;paillaco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;278;2013;14107
3293;paillaco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;35;2013;14107
3294;paillaco;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;32;2013;14107
3295;paillaco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;54;2013;14107
3296;paillaco;ns/nr;no pertenece a ningún pueblo indígena;mujer;159;2013;14107
3297;paillaco;ns/nr;mapuche;mujer;34;2013;14107
3298;paillaco;ns/nr;no pertenece a ningún pueblo indígena;hombre;73;2013;14107
3299;paillaco;ayuda en la casa o quehaceres del hogar;mapuche;mujer;34;2013;14107
3300;paillaco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;21;2013;14107
3301;paillaco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;261;2013;14107
3302;paillaco;embarazo, maternidad o paternidad;mapuche;mujer;56;2013;14107
3303;paillaco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;51;2013;14107
3304;paillaco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;441;2013;14107
3305;paine;dificultad económica;no pertenece a ningún pueblo indígena;hombre;709;2013;13404
3306;paine;dificultad económica;no pertenece a ningún pueblo indígena;mujer;727;2013;13404
3307;paine;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1566;2013;13404
3308;paine;dificultad económica;mapuche;hombre;183;2013;13404
3309;paine;ns/nr;no pertenece a ningún pueblo indígena;hombre;90;2013;13404
3310;paine;no le interesa;no pertenece a ningún pueblo indígena;hombre;173;2013;13404
3311;paine;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1021;2013;13404
3312;paine;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;90;2013;13404
3313;paine;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4045;2013;13404
3314;paine;embarazo, maternidad o paternidad;mapuche;mujer;263;2013;13404
3315;paine;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2771;2013;13404
3316;paine;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;594;2013;13404
3317;palmilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;256;2013;6306
3318;palmilla;dificultad económica;no pertenece a ningún pueblo indígena;mujer;167;2013;6306
3319;palmilla;ns/nr;no pertenece a ningún pueblo indígena;mujer;121;2013;6306
3320;palmilla;ns/nr;no pertenece a ningún pueblo indígena;hombre;190;2013;6306
3321;palmilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;125;2013;6306
3322;palmilla;no le interesa;no pertenece a ningún pueblo indígena;hombre;13;2013;6306
3323;palmilla;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;59;2013;6306
3324;palmilla;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;72;2013;6306
3325;palmilla;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;154;2013;6306
3326;palmilla;no le interesa;no pertenece a ningún pueblo indígena;mujer;13;2013;6306
3327;palmilla;dificultad económica;no pertenece a ningún pueblo indígena;hombre;606;2013;6306
3328;palmilla;dificultad económica;yagán (yámana);mujer;59;2013;6306
3329;panguipulli;terminó estudiar;mapuche;mujer;67;2013;14108
3330;panguipulli;ns/nr;no pertenece a ningún pueblo indígena;mujer;33;2013;14108
3331;panguipulli;no le interesa;mapuche;hombre;84;2013;14108
3332;panguipulli;no existe establecimiento cercano;mapuche;hombre;21;2013;14108
3333;panguipulli;terminó estudiar;mapuche;hombre;159;2013;14108
3334;panguipulli;problemas familiares;mapuche;mujer;21;2013;14108
3335;panguipulli;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;235;2013;14108
3336;panguipulli;trabaja o busca trabajo;mapuche;hombre;955;2013;14108
3337;panguipulli;embarazo, maternidad o paternidad;mapuche;hombre;21;2013;14108
3338;panguipulli;ns/nr;no pertenece a ningún pueblo indígena;hombre;68;2013;14108
3339;panguipulli;ns/nr;mapuche;mujer;131;2013;14108
3340;panguipulli;embarazo, maternidad o paternidad;mapuche;mujer;134;2013;14108
3341;panguipulli;trabaja o busca trabajo;mapuche;mujer;367;2013;14108
3342;panguipulli;dificultad económica;mapuche;mujer;135;2013;14108
3343;panguipulli;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;24;2013;14108
3344;panguipulli;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;62;2013;14108
3345;panguipulli;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;332;2013;14108
3346;panguipulli;ayuda en la casa o quehaceres del hogar;mapuche;mujer;193;2013;14108
3347;panguipulli;problemas familiares;no pertenece a ningún pueblo indígena;hombre;40;2013;14108
3348;panguipulli;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;335;2013;14108
3349;panguipulli;dificultad económica;no pertenece a ningún pueblo indígena;mujer;250;2013;14108
3350;panguipulli;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;40;2013;14108
3351;panguipulli;no le interesa;no pertenece a ningún pueblo indígena;mujer;68;2013;14108
3352;panguipulli;expulsión o cancelación de matrícula;mapuche;hombre;21;2013;14108
3353;panguipulli;dificultad económica;no pertenece a ningún pueblo indígena;hombre;121;2013;14108
3354;panguipulli;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;475;2013;14108
3355;panguipulli;ns/nr;mapuche;hombre;63;2013;14108
3356;panguipulli;enfermedad que lo inhabilita;mapuche;mujer;68;2013;14108
3357;panguipulli;dificultad económica;mapuche;hombre;110;2013;14108
3358;panguipulli;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;337;2013;14108
3359;panguipulli;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;19;2013;14108
3360;panguipulli;no le interesa;mapuche;mujer;89;2013;14108
3361;panguipulli;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;554;2013;14108
3362;panguipulli;no le interesa;no pertenece a ningún pueblo indígena;hombre;22;2013;14108
3363;panquehue;embarazo, maternidad o paternidad;mapuche;mujer;33;2013;5704
3364;panquehue;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;275;2013;5704
3365;panquehue;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;195;2013;5704
3366;panquehue;dificultad económica;no pertenece a ningún pueblo indígena;hombre;40;2013;5704
3367;panquehue;ns/nr;no pertenece a ningún pueblo indígena;mujer;51;2013;5704
3368;panquehue;ns/nr;mapuche;hombre;20;2013;5704
3369;panquehue;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;207;2013;5704
3370;panquehue;no le interesa;no pertenece a ningún pueblo indígena;mujer;12;2013;5704
3371;panquehue;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;289;2013;5704
3372;panquehue;trabaja o busca trabajo;mapuche;mujer;12;2013;5704
3373;panquehue;ns/nr;no pertenece a ningún pueblo indígena;hombre;126;2013;5704
3374;panquehue;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;20;2013;5704
3375;panquehue;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;12;2013;5704
3376;papudo;trabaja o busca trabajo;mapuche;mujer;11;2013;5403
3377;papudo;dificultad económica;no pertenece a ningún pueblo indígena;mujer;18;2013;5403
3378;papudo;embarazo, maternidad o paternidad;aymara;mujer;18;2013;5403
3379;papudo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;11;2013;5403
3380;papudo;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;47;2013;5403
3381;papudo;dificultad económica;no pertenece a ningún pueblo indígena;hombre;29;2013;5403
3382;papudo;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;18;2013;5403
3383;papudo;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;78;2013;5403
3384;papudo;ns/nr;no pertenece a ningún pueblo indígena;mujer;11;2013;5403
3385;papudo;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;29;2013;5403
3386;papudo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;125;2013;5403
3387;papudo;ns/nr;no pertenece a ningún pueblo indígena;hombre;11;2013;5403
3388;paredones;dificultad económica;no pertenece a ningún pueblo indígena;mujer;37;2013;6206
3389;paredones;no le interesa;no pertenece a ningún pueblo indígena;hombre;21;2013;6206
3390;paredones;ns/nr;no pertenece a ningún pueblo indígena;hombre;70;2013;6206
3391;paredones;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;74;2013;6206
3392;paredones;ns/nr;no pertenece a ningún pueblo indígena;mujer;80;2013;6206
3393;paredones;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;40;2013;6206
3394;paredones;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;59;2013;6206
3395;paredones;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;137;2013;6206
3396;parral;no le interesa;no pertenece a ningún pueblo indígena;mujer;254;2013;7404
3397;parral;dificultad económica;no pertenece a ningún pueblo indígena;hombre;73;2013;7404
3398;parral;no le interesa;no pertenece a ningún pueblo indígena;hombre;429;2013;7404
3399;parral;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;504;2013;7404
3400;parral;ns/nr;no pertenece a ningún pueblo indígena;mujer;128;2013;7404
3401;parral;problemas familiares;no pertenece a ningún pueblo indígena;mujer;62;2013;7404
3402;parral;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;785;2013;7404
3403;parral;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;180;2013;7404
3404;parral;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;188;2013;7404
3405;parral;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;127;2013;7404
3406;parral;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;407;2013;7404
3407;parral;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;73;2013;7404
3408;parral;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;770;2013;7404
3409;parral;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;482;2013;7404
3410;parral;ns/nr;no pertenece a ningún pueblo indígena;hombre;128;2013;7404
3411;parral;dificultad económica;no pertenece a ningún pueblo indígena;mujer;208;2013;7404
3412;pedro aguirre cerda;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1631;2013;13121
3413;pedro aguirre cerda;embarazo, maternidad o paternidad;mapuche;hombre;216;2013;13121
3414;pedro aguirre cerda;problemas familiares;no pertenece a ningún pueblo indígena;mujer;820;2013;13121
3415;pedro aguirre cerda;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;57;2013;13121
3416;pedro aguirre cerda;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;2447;2013;13121
3417;pedro aguirre cerda;problemas familiares;mapuche;mujer;58;2013;13121
3418;pedro aguirre cerda;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2984;2013;13121
3419;pedro aguirre cerda;problemas familiares;no pertenece a ningún pueblo indígena;hombre;58;2013;13121
3420;pedro aguirre cerda;dificultad económica;no pertenece a ningún pueblo indígena;hombre;610;2013;13121
3421;pedro aguirre cerda;trabaja o busca trabajo;mapuche;mujer;216;2013;13121
3422;pedro aguirre cerda;terminó estudiar;mapuche;mujer;276;2013;13121
3423;pedro aguirre cerda;terminó estudiar;mapuche;hombre;276;2013;13121
3424;pedro aguirre cerda;dificultad económica;no pertenece a ningún pueblo indígena;mujer;632;2013;13121
3425;pedro aguirre cerda;embarazo, maternidad o paternidad;mapuche;mujer;216;2013;13121
3426;pedro aguirre cerda;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;342;2013;13121
3427;pedro aguirre cerda;trabaja o busca trabajo;mapuche;hombre;58;2013;13121
3428;pedro aguirre cerda;dificultad económica;mapuche;hombre;327;2013;13121
3429;pedro aguirre cerda;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;58;2013;13121
3430;pedro aguirre cerda;ns/nr;no pertenece a ningún pueblo indígena;hombre;140;2013;13121
3431;pedro aguirre cerda;enfermedad que lo inhabilita;mapuche;hombre;53;2013;13121
3432;pedro aguirre cerda;no le interesa;no pertenece a ningún pueblo indígena;mujer;172;2013;13121
3433;pedro aguirre cerda;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;2642;2013;13121
3434;pedro aguirre cerda;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;93;2013;13121
3435;pedro aguirre cerda;no le interesa;no pertenece a ningún pueblo indígena;hombre;161;2013;13121
3436;pelarco;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;17;2013;7106
3437;pelarco;terminó estudiar;mapuche;mujer;99;2013;7106
3438;pelarco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;150;2013;7106
3439;pelarco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;17;2013;7106
3440;pelarco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;38;2013;7106
3441;pelarco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;268;2013;7106
3442;pelarco;ns/nr;no pertenece a ningún pueblo indígena;hombre;29;2013;7106
3443;pelarco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;64;2013;7106
3444;pelarco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;78;2013;7106
3445;pelarco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;309;2013;7106
3446;pelarco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;63;2013;7106
3447;pelarco;ns/nr;no pertenece a ningún pueblo indígena;mujer;137;2013;7106
3448;pelluhue;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;308;2013;7203
3449;pelluhue;no le interesa;no pertenece a ningún pueblo indígena;mujer;56;2013;7203
3450;pelluhue;dificultad económica;no pertenece a ningún pueblo indígena;mujer;95;2013;7203
3451;pelluhue;enfermedad que lo inhabilita;ns/nr;hombre;56;2013;7203
3452;pelluhue;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;307;2013;7203
3453;pelluhue;ns/nr;no pertenece a ningún pueblo indígena;hombre;52;2013;7203
3454;pelluhue;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;103;2013;7203
3455;pelluhue;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;96;2013;7203
3456;pelluhue;dificultad económica;no pertenece a ningún pueblo indígena;hombre;56;2013;7203
3457;pemuco;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;18;2013;16105
3458;pemuco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;18;2013;16105
3459;pemuco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;43;2013;16105
3460;pemuco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;18;2013;16105
3461;pemuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;361;2013;16105
3462;pemuco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;70;2013;16105
3463;pemuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;279;2013;16105
3464;pemuco;trabaja o busca trabajo;mapuche;hombre;43;2013;16105
3465;pemuco;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;39;2013;16105
3466;pemuco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;78;2013;16105
3467;pemuco;terminó estudiar;mapuche;hombre;18;2013;16105
3468;pemuco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;176;2013;16105
3469;pemuco;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;43;2013;16105
3470;pemuco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;39;2013;16105
3471;pencahue;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;160;2013;7107
