;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo
1599;llay llay ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;102;2006;5703
1600;llay llay ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;51;2006;5703
1601;llay llay ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;308;2006;5703
1602;llay llay ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;54;2006;5703
1603;llay llay ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;23;2006;5703
1604;lo barnechea ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;70;2006;13115
1605;lo barnechea ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;141;2006;13115
1606;lo barnechea ;no lo aceptan;mapuche ;hombre;78;2006;13115
1607;lo barnechea ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;252;2006;13115
1608;lo barnechea ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;302;2006;13115
1609;lo barnechea ;otra razón;no pertenece a ningún pueblo indígena;mujer;84;2006;13115
1610;lo barnechea ;otra razón;no pertenece a ningún pueblo indígena;hombre;84;2006;13115
1611;lo barnechea ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;966;2006;13115
1612;lo barnechea ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;1409;2006;13115
1613;lo barnechea ;dificultad económica;mapuche ;mujer;74;2006;13115
1614;lo barnechea ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;70;2006;13115
1615;lo espejo ;sin dato;no pertenece a ningún pueblo indígena;hombre;200;2006;13116
1616;lo espejo ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;303;2006;13116
1617;lo espejo ;otra razón;no pertenece a ningún pueblo indígena;hombre;99;2006;13116
1618;lo espejo ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;2197;2006;13116
1619;lo espejo ;el horario no me acomoda;no pertenece a ningún pueblo indígena;mujer;99;2006;13116
1620;lo espejo ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;89;2006;13116
1621;lo espejo ;sin dato;no pertenece a ningún pueblo indígena;mujer;107;2006;13116
1622;lo espejo ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;2204;2006;13116
1623;lo espejo ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;107;2006;13116
1624;lo espejo ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;89;2006;13116
1625;lo espejo ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;160;2006;13116
1626;lo espejo ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;636;2006;13116
1627;lo espejo ;no veo utilidad en que asista a esta edad;mapuche ;hombre;98;2006;13116
1628;lo espejo ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;96;2006;13116
1629;lo espejo ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;118;2006;13116
1630;lo espejo ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;118;2006;13116
1631;lo prado ;otra razón;no pertenece a ningún pueblo indígena;hombre;108;2006;13117
1632;lo prado ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;2272;2006;13117
1633;lo prado ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;119;2006;13117
1634;lo prado ;requiere establecimiento especial;no pertenece a ningún pueblo indígena;hombre;136;2006;13117
1635;lo prado ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;678;2006;13117
1636;lo prado ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;119;2006;13117
1637;lo prado ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;441;2006;13117
1638;lo prado ;otra razón;no pertenece a ningún pueblo indígena;mujer;108;2006;13117
1639;lo prado ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;215;2006;13117
1640;lo prado ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;2738;2006;13117
1641;lolol ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;7;2006;6304
1642;lolol ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;82;2006;6304
1643;lolol ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;49;2006;6304
1644;lolol ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;60;2006;6304
1645;lolol ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;49;2006;6304
1646;lolol ;sin dato;no pertenece a ningún pueblo indígena;mujer;28;2006;6304
1647;lolol ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;51;2006;6304
1648;lolol ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;10;2006;6304
1649;lolol ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;15;2006;6304
1650;loncoche ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;19;2006;9109
1651;loncoche ;dificultad de acceso o movilización;mapuche ;hombre;18;2006;9109
1652;loncoche ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;63;2006;9109
1653;loncoche ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;116;2006;9109
1654;loncoche ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;43;2006;9109
1655;loncoche ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;36;2006;9109
1656;loncoche ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;21;2006;9109
1657;loncoche ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;159;2006;9109
1658;loncoche ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;272;2006;9109
1659;loncoche ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;71;2006;9109
1660;loncoche ;no existe establecimiento cercano;mapuche ;hombre;88;2006;9109
1661;loncoche ;no existe establecimiento cercano;mapuche ;mujer;82;2006;9109
1662;loncoche ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;318;2006;9109
1663;longaví ;requiere establecimiento especial;no pertenece a ningún pueblo indígena;mujer;43;2006;7403
1664;longaví ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;73;2006;7403
1665;longaví ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;641;2006;7403
1666;longaví ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;52;2006;7403
1667;longaví ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;338;2006;7403
1668;longaví ;no es necesario porque lo(a) cuidan en la casa.;rapa nui ;hombre;36;2006;7403
1669;longaví ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;78;2006;7403
1670;longaví ;otra razón;no pertenece a ningún pueblo indígena;mujer;77;2006;7403
1671;longaví ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;20;2006;7403
1672;longaví ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;115;2006;7403
1673;lonquimay ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;22;2006;9205
1674;lonquimay ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;110;2006;9205
1675;lonquimay ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;123;2006;9205
1676;lonquimay ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;11;2006;9205
1677;lonquimay ;no veo utilidad en que asista a esta edad;mapuche ;hombre;19;2006;9205
1678;lonquimay ;no existe establecimiento cercano;mapuche ;hombre;58;2006;9205
1679;lonquimay ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;77;2006;9205
1680;lonquimay ;no existe establecimiento cercano;mapuche ;mujer;47;2006;9205
1681;lonquimay ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;146;2006;9205
1682;los alamos ;no veo utilidad en que asista a esta edad;mapuche ;hombre;29;2006;8206
1683;los alamos ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;32;2006;8206
1684;los alamos ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;34;2006;8206
1685;los alamos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;110;2006;8206
1686;los alamos ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;25;2006;8206
1687;los alamos ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;25;2006;8206
1688;los alamos ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;50;2006;8206
1689;los alamos ;dificultad económica;mapuche ;hombre;38;2006;8206
1690;los alamos ;no lo aceptan;mapuche ;mujer;52;2006;8206
1691;los alamos ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;31;2006;8206
1692;los alamos ;otra razón;no pertenece a ningún pueblo indígena;hombre;27;2006;8206
1693;los alamos ;no veo utilidad en que asista a esta edad;mapuche ;mujer;34;2006;8206
1694;los alamos ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;25;2006;8206
1695;los alamos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;205;2006;8206
1696;los alamos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;184;2006;8206
1697;los alamos ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;31;2006;8206
1698;los alamos ;no lo aceptan;mapuche ;hombre;38;2006;8206
1699;los alamos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;58;2006;8206
1700;los andes ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;179;2006;5301
1701;los andes ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;81;2006;5301
1702;los andes ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;177;2006;5301
1703;los andes ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;2188;2006;5301
1704;los andes ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1889;2006;5301
1705;los andes ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;81;2006;5301
1706;los angeles ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;558;2006;8301
1707;los angeles ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;317;2006;8301
1708;los angeles ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;212;2006;8301
1709;los angeles ;no veo utilidad en que asista a esta edad;mapuche ;hombre;300;2006;8301
1710;los angeles ;desconfío del cuidado que recibiría ;mapuche ;mujer;192;2006;8301
1711;los angeles ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;505;2006;8301
1712;los angeles ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;587;2006;8301
1713;los angeles ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;122;2006;8301
1714;los angeles ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;728;2006;8301
1715;los angeles ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;165;2006;8301
1716;los angeles ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;138;2006;8301
1717;los angeles ;no veo utilidad en que asista a esta edad;mapuche ;mujer;150;2006;8301
1718;los angeles ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;171;2006;8301
1719;los angeles ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;212;2006;8301
1720;los angeles ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;3648;2006;8301
1721;los angeles ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;2268;2006;8301
1722;los angeles ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;598;2006;8301
1723;los lagos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;122;2006;14104
1724;los lagos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;86;2006;14104
1725;los lagos ;otra razón;no pertenece a ningún pueblo indígena;hombre;18;2006;14104
1726;los lagos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;168;2006;14104
1727;los lagos ;dificultad de acceso o movilización;mapuche ;hombre;19;2006;14104
1728;los lagos ;no veo utilidad en que asista a esta edad;mapuche ;mujer;26;2006;14104
1729;los lagos ;otra razón;no pertenece a ningún pueblo indígena;mujer;93;2006;14104
1730;los lagos ;otra razón;mapuche ;mujer;36;2006;14104
1731;los lagos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;177;2006;14104
1732;los lagos ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;39;2006;14104
1733;los lagos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;311;2006;14104
1734;los lagos ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;44;2006;14104
1735;los lagos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;202;2006;14104
1736;los lagos ;no existe establecimiento cercano;mapuche ;mujer;26;2006;14104
1737;los muermos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;20;2006;10106
1738;los muermos ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;22;2006;10106
1739;los muermos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;62;2006;10106
1740;los muermos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;204;2006;10106
1741;los muermos ;desconfío del cuidado que recibiría ;mapuche ;hombre;24;2006;10106
1742;los muermos ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;22;2006;10106
1743;los muermos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;180;2006;10106
1744;los muermos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;90;2006;10106
1745;los muermos ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;24;2006;10106
1746;los muermos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;238;2006;10106
1747;los muermos ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;65;2006;10106
1748;los muermos ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;24;2006;10106
1749;los muermos ;desconfío del cuidado que recibiría ;mapuche ;mujer;48;2006;10106
1750;los sauces ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;90;2006;9206
1751;los sauces ;no veo utilidad en que asista a esta edad;mapuche ;hombre;14;2006;9206
1752;los sauces ;dificultad de acceso o movilización;mapuche ;mujer;14;2006;9206
1753;los sauces ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;8;2006;9206
1754;los sauces ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;24;2006;9206
1755;los sauces ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;14;2006;9206
1756;los sauces ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;8;2006;9206
1757;los sauces ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;108;2006;9206
1758;los sauces ;no veo utilidad en que asista a esta edad;mapuche ;mujer;14;2006;9206
1759;los sauces ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;22;2006;9206
1760;los sauces ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;10;2006;9206
1761;los sauces ;otra razón;no pertenece a ningún pueblo indígena;hombre;13;2006;9206
1762;los sauces ;no existe establecimiento cercano;mapuche ;mujer;14;2006;9206
1763;los sauces ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;14;2006;9206
1764;los vilos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;88;2006;4203
1765;los vilos ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;65;2006;4203
1766;los vilos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;47;2006;4203
1767;los vilos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;297;2006;4203
1768;los vilos ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;29;2006;4203
1769;los vilos ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;240;2006;4203
1770;los vilos ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;29;2006;4203
1771;los vilos ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;116;2006;4203
1772;los vilos ;otra razón;no pertenece a ningún pueblo indígena;mujer;29;2006;4203
1773;lota ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;285;2006;8106
1774;lota ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;972;2006;8106
1775;lota ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;52;2006;8106
1776;lota ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;120;2006;8106
1777;lota ;otra razón;no pertenece a ningún pueblo indígena;mujer;84;2006;8106
1778;lota ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;54;2006;8106
1779;lota ;otra razón;no pertenece a ningún pueblo indígena;hombre;97;2006;8106
1780;lota ;el horario no me acomoda;no pertenece a ningún pueblo indígena;hombre;47;2006;8106
1781;lota ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;51;2006;8106
1782;lota ;desconfío del cuidado que recibiría ;mapuche ;hombre;67;2006;8106
1783;lota ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;476;2006;8106
1784;lota ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;67;2006;8106
1785;lota ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;247;2006;8106
1786;lumaco ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;147;2006;9207
1787;lumaco ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;196;2006;9207
1788;lumaco ;dificultad de acceso o movilización;mapuche ;hombre;16;2006;9207
1789;lumaco ;el horario no me acomoda;no pertenece a ningún pueblo indígena;mujer;16;2006;9207
1790;lumaco ;no existe establecimiento cercano;mapuche ;hombre;61;2006;9207
1791;lumaco ;no existe establecimiento cercano;mapuche ;mujer;32;2006;9207
1792;lumaco ;no lo aceptan;mapuche ;mujer;16;2006;9207
1793;lumaco ;no veo utilidad en que asista a esta edad;mapuche ;mujer;16;2006;9207
1794;lumaco ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;26;2006;9207
1795;lumaco ;no veo utilidad en que asista a esta edad;mapuche ;hombre;45;2006;9207
1796;lumaco ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;166;2006;9207
1797;lumaco ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;27;2006;9207
1798;lumaco ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;143;2006;9207
1799;machalí ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;826;2006;6108
1800;machalí ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;27;2006;6108
1801;machalí ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;241;2006;6108
1802;machalí ;no es necesario porque lo(a) cuidan en la casa.;sin dato;mujer;27;2006;6108
1803;machalí ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;51;2006;6108
1804;machalí ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;567;2006;6108
1805;machalí ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;344;2006;6108
1806;macul ;el horario no me acomoda;no pertenece a ningún pueblo indígena;mujer;118;2006;13118
1807;macul ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1082;2006;13118
1808;macul ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;125;2006;13118
1809;macul ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;244;2006;13118
1810;macul ;no veo utilidad en que asista a esta edad;mapuche ;mujer;120;2006;13118
1811;macul ;sin dato;no pertenece a ningún pueblo indígena;mujer;117;2006;13118
1812;macul ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;126;2006;13118
1813;macul ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;121;2006;13118
1814;macul ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;99;2006;13118
1815;macul ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;120;2006;13118
1816;macul ;no hay matrícula (vacantes);mapuche ;mujer;118;2006;13118
1817;macul ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;120;2006;13118
1818;macul ;otra razón;no pertenece a ningún pueblo indígena;mujer;120;2006;13118
1819;macul ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;120;2006;13118
1820;macul ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;355;2006;13118
1821;macul ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;817;2006;13118
1822;macul ;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;118;2006;13118
1823;macul ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;370;2006;13118
1824;macul ;no veo utilidad en que asista a esta edad;mapuche ;hombre;120;2006;13118
1825;macul ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;126;2006;13118
1826;máfil ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;16;2006;14105
1827;máfil ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;10;2006;14105
1828;máfil ;no veo utilidad en que asista a esta edad;mapuche ;mujer;30;2006;14105
1829;máfil ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;152;2006;14105
1830;máfil ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;8;2006;14105
1831;máfil ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;10;2006;14105
1832;máfil ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;26;2006;14105
1833;máfil ;no veo utilidad en que asista a esta edad;mapuche ;hombre;14;2006;14105
1834;máfil ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;19;2006;14105
1835;máfil ;sin dato;mapuche ;hombre;18;2006;14105
1836;máfil ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;64;2006;14105
1837;maipú ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;594;2006;13119
1838;maipú ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;571;2006;13119
1839;maipú ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;12558;2006;13119
1840;maipú ;otra razón;no pertenece a ningún pueblo indígena;hombre;1142;2006;13119
1841;maipú ;sin dato;no pertenece a ningún pueblo indígena;hombre;601;2006;13119
1842;maipú ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;11467;2006;13119
1843;maipú ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;1989;2006;13119
1844;maipú ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;1266;2006;13119
1845;maipú ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;594;2006;13119
1846;maipú ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;600;2006;13119
1847;maipú ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;580;2006;13119
1848;maipú ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;1174;2006;13119
1849;maipú ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;1192;2006;13119
1850;malloa ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;131;2006;6109
1851;malloa ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;49;2006;6109
1852;malloa ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;212;2006;6109
1853;malloa ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;148;2006;6109
1854;marchihue ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;16;2006;6204
1855;marchihue ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;8;2006;6204
1856;marchihue ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;87;2006;6204
1857;marchihue ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;24;2006;6204
1858;marchihue ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;106;2006;6204
1859;marchihue ;sin dato;no pertenece a ningún pueblo indígena;mujer;8;2006;6204
1860;marchihue ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;8;2006;6204
1861;marchihue ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;16;2006;6204
1862;marchihue ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;14;2006;6204
1863;marchihue ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;16;2006;6204
1864;marchihue ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;11;2006;6204
1865;maría elena ;no veo utilidad en que asista a esta edad;mapuche ;hombre;9;2006;2302
1866;maría elena ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;92;2006;2302
1867;maría elena ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;86;2006;2302
1868;maría elena ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;9;2006;2302
1869;maría elena ;sin dato;no pertenece a ningún pueblo indígena;hombre;6;2006;2302
1870;maría elena ;sin dato;no pertenece a ningún pueblo indígena;mujer;9;2006;2302
1871;maría elena ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;6;2006;2302
1872;maría elena ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;39;2006;2302
1873;maría pinto ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;11;2006;13504
1874;maría pinto ;el horario no me acomoda;no pertenece a ningún pueblo indígena;hombre;12;2006;13504
1875;maría pinto ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;152;2006;13504
1876;maría pinto ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;16;2006;13504
1877;maría pinto ;otra razón;no pertenece a ningún pueblo indígena;hombre;9;2006;13504
