Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
Machalí,No,Mapuche,Hombre,125,2017,6108
Machalí,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,694,2017,6108
Machalí,No,Mapuche,Mujer,513,2017,6108
Machalí,No,No pertenece a ningún pueblo indígena,Hombre,4806,2017,6108
Machalí,Sí en otra época del año,Mapuche,Mujer,41,2017,6108
Machalí,No,No pertenece a ningún pueblo indígena,Mujer,6252,2017,6108
Machalí,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,937,2017,6108
Machalí,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,540,2017,6108
Machalí,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,918,2017,6108
Macul,No,No pertenece a ningún pueblo indígena,Hombre,6158,2017,13118
Macul,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,2670,2017,13118
Macul,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,146,2017,13118
Macul,Si ahora mismo,Mapuche,Hombre,118,2017,13118
Macul,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,2607,2017,13118
Macul,Sí en otra época del año,Mapuche,Mujer,385,2017,13118
Macul,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,2892,2017,13118
Macul,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,979,2017,13118
Macul,No,No pertenece a ningún pueblo indígena,Mujer,13633,2017,13118
Macul,Si ahora mismo,Mapuche,Mujer,236,2017,13118
Macul,No,Mapuche,Mujer,314,2017,13118
Macul,Si ahora mismo,Diaguita,Hombre,102,2017,13118
Macul,No,Mapuche,Hombre,583,2017,13118
Máfil,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,139,2017,14105
Máfil,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,155,2017,14105
Máfil,No,Aimara,Mujer,21,2017,14105
Máfil,No,Aimara,Hombre,21,2017,14105
Máfil,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,47,2017,14105
Máfil,No,Mapuche,Mujer,321,2017,14105
Máfil,No,Mapuche,Hombre,119,2017,14105
Máfil,No,No pertenece a ningún pueblo indígena,Mujer,1104,2017,14105
Máfil,Sí en otra época del año,Mapuche,Mujer,27,2017,14105
Máfil,Sí en otra época del año,Mapuche,Hombre,31,2017,14105
Máfil,Si ahora mismo,Mapuche,Mujer,31,2017,14105
Máfil,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,20,2017,14105
Máfil,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,183,2017,14105
Máfil,No,No pertenece a ningún pueblo indígena,Hombre,276,2017,14105
Máfil,Si ahora mismo,Mapuche,Hombre,31,2017,14105
Maipú,No,Mapuche,Hombre,2826,2017,13119
Maipú,Sí en otra época del año,Mapuche,Mujer,4241,2017,13119
Maipú,Si ahora mismo,Mapuche,Hombre,1122,2017,13119
Maipú,No,Mapuche,Mujer,14519,2017,13119
Maipú,Sí en otra época del año,Mapuche,Hombre,1716,2017,13119
Maipú,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,2738,2017,13119
Maipú,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,2591,2017,13119
Maipú,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,32895,2017,13119
Maipú,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,36829,2017,13119
Maipú,No,No pertenece a ningún pueblo indígena,Hombre,61141,2017,13119
Maipú,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,36233,2017,13119
Maipú,Si ahora mismo,Mapuche,Mujer,3839,2017,13119
Maipú,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,37216,2017,13119
Maipú,No,No pertenece a ningún pueblo indígena,Mujer,143524,2017,13119
Malloa,No,Mapuche,Mujer,184,2017,6109
Malloa,No,No pertenece a ningún pueblo indígena,Hombre,1595,2017,6109
Malloa,No,No pertenece a ningún pueblo indígena,Mujer,2612,2017,6109
Malloa,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,102,2017,6109
Malloa,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,67,2017,6109
Malloa,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,67,2017,6109
Malloa,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,623,2017,6109
Marchihue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,261,2017,6204
Marchihue,No,No pertenece a ningún pueblo indígena,Hombre,744,2017,6204
Marchihue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,192,2017,6204
Marchihue,No,No pertenece a ningún pueblo indígena,Mujer,1986,2017,6204
Marchihue,No,Mapuche,Mujer,44,2017,6204
Marchihue,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,157,2017,6204
Marchihue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,89,2017,6204
María Elena,No,Mapuche,Hombre,22,2017,2302
María Elena,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,61,2017,2302
María Elena,No,Aimara,Mujer,6,2017,2302
María Elena,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,79,2017,2302
María Elena,No,No pertenece a ningún pueblo indígena,Hombre,152,2017,2302
María Elena,No,Mapuche,Mujer,57,2017,2302
María Elena,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,44,2017,2302
María Elena,No,No pertenece a ningún pueblo indígena,Mujer,295,2017,2302
María Elena,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,69,2017,2302
María Pinto,No,Mapuche,Mujer,48,2017,13504
María Pinto,No,No pertenece a ningún pueblo indígena,Hombre,1069,2017,13504
María Pinto,No,Mapuche,Hombre,202,2017,13504
María Pinto,Sí en otra época del año,Mapuche,Hombre,106,2017,13504
María Pinto,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,106,2017,13504
María Pinto,Si ahora mismo,Mapuche,Mujer,49,2017,13504
María Pinto,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,415,2017,13504
María Pinto,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,142,2017,13504
María Pinto,Si ahora mismo,Mapuche,Hombre,77,2017,13504
María Pinto,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,486,2017,13504
María Pinto,Sí en otra época del año,Mapuche,Mujer,77,2017,13504
María Pinto,No,No pertenece a ningún pueblo indígena,Mujer,2350,2017,13504
Mariquina,Si ahora mismo,Mapuche,Mujer,150,2017,14106
Mariquina,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,545,2017,14106
Mariquina,Si ahora mismo,No sabe/no responde,Mujer,36,2017,14106
Mariquina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,317,2017,14106
Mariquina,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,219,2017,14106
Mariquina,No,No pertenece a ningún pueblo indígena,Hombre,1266,2017,14106
Mariquina,Sí en otra época del año,Mapuche,Hombre,81,2017,14106
Mariquina,No,Mapuche,Hombre,425,2017,14106
Mariquina,Si ahora mismo,Mapuche,Hombre,156,2017,14106
Mariquina,No,Mapuche,Mujer,1130,2017,14106
Mariquina,Sí en otra época del año,Mapuche,Mujer,132,2017,14106
Mariquina,No,No pertenece a ningún pueblo indígena,Mujer,2432,2017,14106
Mariquina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,136,2017,14106
Maule,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1032,2017,7105
Maule,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,428,2017,7105
Maule,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,350,2017,7105
Maule,No,No pertenece a ningún pueblo indígena,Mujer,4620,2017,7105
Maule,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,104,2017,7105
Maule,No,No pertenece a ningún pueblo indígena,Hombre,2750,2017,7105
Maullín,No,Mapuche,Hombre,270,2017,10108
Maullín,Si ahora mismo,Mapuche,Hombre,33,2017,10108
Maullín,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,33,2017,10108
Maullín,Si ahora mismo,Mapuche,Mujer,133,2017,10108
Maullín,No,Mapuche,Mujer,469,2017,10108
Maullín,Sí en otra época del año,Mapuche,Hombre,66,2017,10108
Maullín,No,No pertenece a ningún pueblo indígena,Mujer,2175,2017,10108
Maullín,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,189,2017,10108
Maullín,Si ahora mismo,Aimara,Hombre,45,2017,10108
Maullín,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,144,2017,10108
Maullín,Sí en otra época del año,Mapuche,Mujer,33,2017,10108
Maullín,No,No pertenece a ningún pueblo indígena,Hombre,1252,2017,10108
Maullín,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,306,2017,10108
Maullín,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,399,2017,10108
Maullín,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,69,2017,10108
Mejillones,No,No pertenece a ningún pueblo indígena,Mujer,1300,2017,2102
Mejillones,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,408,2017,2102
Mejillones,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,192,2017,2102
Mejillones,Sí en otra época del año,Mapuche,Mujer,160,2017,2102
Mejillones,No,Mapuche,Hombre,48,2017,2102
Mejillones,No,No pertenece a ningún pueblo indígena,Hombre,306,2017,2102
Mejillones,No,Aimara,Mujer,73,2017,2102
Mejillones,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,886,2017,2102
Mejillones,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,462,2017,2102
Melipeuco,Si ahora mismo,Mapuche,Mujer,204,2017,9110
Melipeuco,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,157,2017,9110
Melipeuco,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,17,2017,9110
Melipeuco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,36,2017,9110
Melipeuco,No,No pertenece a ningún pueblo indígena,Mujer,456,2017,9110
Melipeuco,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,19,2017,9110
Melipeuco,No,Mapuche,Hombre,403,2017,9110
Melipeuco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,17,2017,9110
Melipeuco,No,Mapuche,Mujer,756,2017,9110
Melipeuco,No,No pertenece a ningún pueblo indígena,Hombre,152,2017,9110
Melipeuco,Si ahora mismo,Mapuche,Hombre,85,2017,9110
Melipilla,Si ahora mismo,Mapuche,Hombre,330,2017,13501
Melipilla,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1319,2017,13501
Melipilla,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1856,2017,13501
Melipilla,No,No pertenece a ningún pueblo indígena,Hombre,10379,2017,13501
Melipilla,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,2559,2017,13501
Melipilla,No,No pertenece a ningún pueblo indígena,Mujer,18393,2017,13501
Melipilla,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,5136,2017,13501
Molina,No,No pertenece a ningún pueblo indígena,Hombre,5305,2017,7304
Molina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1478,2017,7304
Molina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1901,2017,7304
Molina,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1118,2017,7304
Molina,No,No pertenece a ningún pueblo indígena,Mujer,9619,2017,7304
Molina,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1298,2017,7304
Monte Patria,No,Diaguita,Mujer,125,2017,4303
Monte Patria,No,No pertenece a ningún pueblo indígena,Mujer,5424,2017,4303
Monte Patria,Sí en otra época del año,Mapuche,Mujer,88,2017,4303
Monte Patria,Sí en otra época del año,Diaguita,Mujer,88,2017,4303
Monte Patria,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1734,2017,4303
Monte Patria,No,Mapuche,Mujer,191,2017,4303
Monte Patria,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,797,2017,4303
Monte Patria,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,795,2017,4303
Monte Patria,No,Diaguita,Hombre,71,2017,4303
Monte Patria,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,998,2017,4303
Monte Patria,No,No pertenece a ningún pueblo indígena,Hombre,1941,2017,4303
Mostazal,No,No pertenece a ningún pueblo indígena,Mujer,4098,2017,6110
Mostazal,No,Aimara,Mujer,53,2017,6110
Mostazal,No,No pertenece a ningún pueblo indígena,Hombre,1370,2017,6110
Mostazal,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,717,2017,6110
Mostazal,No,Mapuche,Mujer,64,2017,6110
Mostazal,No,Aimara,Hombre,106,2017,6110
Mostazal,Sí en otra época del año,Mapuche,Mujer,218,2017,6110
Mostazal,Si ahora mismo,Aimara,Hombre,53,2017,6110
Mostazal,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,796,2017,6110
Mostazal,Sí en otra época del año,Mapuche,Hombre,53,2017,6110
Mostazal,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,64,2017,6110
Mostazal,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1844,2017,6110
Mostazal,Si ahora mismo,Mapuche,Mujer,53,2017,6110
Mostazal,Si ahora mismo,Mapuche,Hombre,53,2017,6110
Mostazal,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,294,2017,6110
Mostazal,No,Mapuche,Hombre,64,2017,6110
Mulchén,No,Aimara,Hombre,71,2017,8305
Mulchén,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,91,2017,8305
Mulchén,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1156,2017,8305
Mulchén,No,Mapuche,Mujer,277,2017,8305
Mulchén,No,No pertenece a ningún pueblo indígena,Hombre,2612,2017,8305
Mulchén,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,946,2017,8305
Mulchén,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,907,2017,8305
Mulchén,No,No pertenece a ningún pueblo indígena,Mujer,4824,2017,8305
Mulchén,Sí en otra época del año,Mapuche,Mujer,182,2017,8305
Mulchén,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1110,2017,8305
Mulchén,No,Mapuche,Hombre,128,2017,8305
Nacimiento,No,Mapuche,Mujer,91,2017,8306
Nacimiento,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1688,2017,8306
Nacimiento,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,412,2017,8306
Nacimiento,No,Mapuche,Hombre,120,2017,8306
Nacimiento,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,396,2017,8306
Nacimiento,Sí en otra época del año,Mapuche,Hombre,80,2017,8306
Nacimiento,No,No pertenece a ningún pueblo indígena,Hombre,2608,2017,8306
Nacimiento,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,109,2017,8306
Nacimiento,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,718,2017,8306
Nacimiento,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,55,2017,8306
Nacimiento,No,No sabe/no responde,Hombre,160,2017,8306
Nacimiento,No,No pertenece a ningún pueblo indígena,Mujer,5506,2017,8306
Nancagua,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,687,2017,6305
Nancagua,Si ahora mismo,Mapuche,Mujer,92,2017,6305
Nancagua,No,No pertenece a ningún pueblo indígena,Hombre,1795,2017,6305
Nancagua,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,280,2017,6305
Nancagua,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,568,2017,6305
Nancagua,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,175,2017,6305
Nancagua,No,No pertenece a ningún pueblo indígena,Mujer,3792,2017,6305
Natales,Sí en otra época del año,Kawashkar o Alacalufes,Mujer,66,2017,12401
Natales,Si ahora mismo,Mapuche,Hombre,74,2017,12401
Natales,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,282,2017,12401
Natales,Si ahora mismo,Mapuche,Mujer,125,2017,12401
Natales,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,559,2017,12401
Natales,Sí en otra época del año,Mapuche,Mujer,220,2017,12401
Natales,No,Mapuche,Hombre,515,2017,12401
Natales,No,No pertenece a ningún pueblo indígena,Mujer,1976,2017,12401
Natales,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,48,2017,12401
Natales,No,No pertenece a ningún pueblo indígena,Hombre,1267,2017,12401
Natales,Sí en otra época del año,Mapuche,Hombre,59,2017,12401
Natales,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,103,2017,12401
Natales,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,504,2017,12401
Natales,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,599,2017,12401
Natales,No,Mapuche,Mujer,720,2017,12401
Navidad,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,275,2017,6205
Navidad,No,No pertenece a ningún pueblo indígena,Hombre,785,2017,6205
Navidad,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,227,2017,6205
Navidad,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,51,2017,6205
Navidad,Si ahora mismo,Mapuche,Mujer,5,2017,6205
Navidad,No,No pertenece a ningún pueblo indígena,Mujer,1221,2017,6205
Navidad,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,51,2017,6205
Navidad,No,Mapuche,Hombre,12,2017,6205
Navidad,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,168,2017,6205
Navidad,No,Mapuche,Mujer,98,2017,6205
Negrete,No,No pertenece a ningún pueblo indígena,Hombre,921,2017,8307
Negrete,No,Aimara,Hombre,88,2017,8307
Negrete,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,23,2017,8307
Negrete,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,247,2017,8307
Negrete,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,440,2017,8307
Negrete,Sí en otra época del año,Aimara,Mujer,44,2017,8307
Negrete,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,187,2017,8307
Negrete,No,Mapuche,Mujer,23,2017,8307
Negrete,No,No pertenece a ningún pueblo indígena,Mujer,1699,2017,8307
Ninhue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,457,2017,16204
Ninhue,No,No pertenece a ningún pueblo indígena,Hombre,406,2017,16204
Ninhue,No,No pertenece a ningún pueblo indígena,Mujer,1032,2017,16204
Ninhue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,61,2017,16204
Ninhue,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,140,2017,16204
Ninhue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,164,2017,16204
Ninhue,No,Mapuche,Hombre,40,2017,16204
Nogales,No,No pertenece a ningún pueblo indígena,Mujer,5985,2017,5506
Nogales,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,351,2017,5506
Nogales,No,No sabe/no responde,Mujer,162,2017,5506
Nogales,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,728,2017,5506
Nogales,No,Mapuche,Hombre,106,2017,5506
Nogales,No,Mapuche,Mujer,90,2017,5506
Nogales,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1311,2017,5506
Nogales,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,130,2017,5506
Nogales,No,No pertenece a ningún pueblo indígena,Hombre,2475,2017,5506
Nogales,Sí en otra época del año,Aimara,Mujer,30,2017,5506
Nogales,Si ahora mismo,Mapuche,Mujer,162,2017,5506
Nogales,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,93,2017,5506
Nueva Imperial,No,No pertenece a ningún pueblo indígena,Mujer,2755,2017,9111
Nueva Imperial,Sí en otra época del año,Mapuche,Hombre,169,2017,9111
Nueva Imperial,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,911,2017,9111
Nueva Imperial,No,No pertenece a ningún pueblo indígena,Hombre,632,2017,9111
Nueva Imperial,No,Mapuche,Mujer,3329,2017,9111
Nueva Imperial,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,184,2017,9111
Nueva Imperial,Si ahora mismo,Mapuche,Mujer,1563,2017,9111
Nueva Imperial,No,Mapuche,Hombre,1712,2017,9111
Nueva Imperial,No,Diaguita,Mujer,73,2017,9111
Nueva Imperial,Si ahora mismo,Mapuche,Hombre,599,2017,9111
Nueva Imperial,No,Aimara,Mujer,190,2017,9111
Nueva Imperial,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,231,2017,9111
Ñiquén,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,6,2017,16303
Ñiquén,Si ahora mismo,Mapuche,Mujer,59,2017,16303
Ñiquén,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1025,2017,16303
Ñiquén,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,293,2017,16303
Ñiquén,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,452,2017,16303
Ñiquén,No,No pertenece a ningún pueblo indígena,Hombre,784,2017,16303
Ñiquén,No,Mapuche,Mujer,71,2017,16303
Ñiquén,No,No pertenece a ningún pueblo indígena,Mujer,834,2017,16303
Ñiquén,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,591,2017,16303
Ñuñoa,No,No pertenece a ningún pueblo indígena,Mujer,14475,2017,13120
Ñuñoa,Sí en otra época del año,Aimara,Mujer,49,2017,13120
Ñuñoa,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1598,2017,13120
Ñuñoa,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,3005,2017,13120
Ñuñoa,No,No pertenece a ningún pueblo indígena,Hombre,6692,2017,13120
Ñuñoa,Si ahora mismo,Mapuche,Mujer,295,2017,13120
Ñuñoa,No,Aimara,Mujer,109,2017,13120
Ñuñoa,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,5965,2017,13120
Ñuñoa,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3477,2017,13120
Ñuñoa,No,Mapuche,Mujer,132,2017,13120
Ñuñoa,No,Aimara,Hombre,55,2017,13120
Ñuñoa,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,63,2017,13120
Ñuñoa,No,Mapuche,Hombre,111,2017,13120
Olivar,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,341,2017,6111
Olivar,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,789,2017,6111
Olivar,No,Aimara,Mujer,38,2017,6111
Olivar,No,No pertenece a ningún pueblo indígena,Mujer,1897,2017,6111
Olivar,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,137,2017,6111
Olivar,No,No pertenece a ningún pueblo indígena,Hombre,1126,2017,6111
Olivar,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,915,2017,6111
Olivar,Si ahora mismo,Mapuche,Mujer,45,2017,6111
Olmué,No,Mapuche,Mujer,104,2017,5803
Olmué,No,No pertenece a ningún pueblo indígena,Hombre,1373,2017,5803
Olmué,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,135,2017,5803
Olmué,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,597,2017,5803
Olmué,No,No pertenece a ningún pueblo indígena,Mujer,3950,2017,5803
Olmué,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,301,2017,5803
Olmué,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,96,2017,5803
Olmué,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,487,2017,5803
Osorno,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3666,2017,10301
Osorno,No,No pertenece a ningún pueblo indígena,Mujer,21122,2017,10301
Osorno,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,56,2017,10301
Osorno,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1672,2017,10301
Osorno,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,44,2017,10301
Osorno,No,No pertenece a ningún pueblo indígena,Hombre,9120,2017,10301
Osorno,Si ahora mismo,Mapuche,Mujer,2828,2017,10301
Osorno,Sí en otra época del año,Mapuche,Hombre,541,2017,10301
Osorno,No,Mapuche,Mujer,7733,2017,10301
Osorno,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,4775,2017,10301
Osorno,Sí en otra época del año,Mapuche,Mujer,1328,2017,10301
Osorno,No sabe/no responde,Mapuche,Mujer,128,2017,10301
Osorno,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,3466,2017,10301
Osorno,No,Mapuche,Hombre,2881,2017,10301
Osorno,Si ahora mismo,Mapuche,Hombre,1172,2017,10301
Osorno,No,Diaguita,Mujer,70,2017,10301
Osorno,Si ahora mismo,Kawashkar o Alacalufes,Mujer,60,2017,10301
Ovalle,No,Rapa-Nui o Pascuenses,Mujer,53,2017,4301
Ovalle,No,No pertenece a ningún pueblo indígena,Mujer,17352,2017,4301
Ovalle,Sí en otra época del año,Diaguita,Mujer,312,2017,4301
Ovalle,Sí en otra época del año,Mapuche,Mujer,238,2017,4301
Ovalle,Sí en otra época del año,Diaguita,Hombre,130,2017,4301
Ovalle,No,Atacameño (Likan-Antai),Hombre,107,2017,4301
Ovalle,Sí en otra época del año,Aimara,Hombre,94,2017,4301
Ovalle,No,Aimara,Mujer,83,2017,4301
Ovalle,No,Diaguita,Mujer,1452,2017,4301
Ovalle,Si ahora mismo,Diaguita,Mujer,135,2017,4301
Ovalle,Si ahora mismo,Diaguita,Hombre,215,2017,4301
Ovalle,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,4668,2017,4301
Ovalle,Sí en otra época del año,Mapuche,Hombre,155,2017,4301
Ovalle,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3351,2017,4301
Ovalle,Si ahora mismo,Atacameño (Likan-Antai),Mujer,107,2017,4301
Ovalle,No,No pertenece a ningún pueblo indígena,Hombre,6669,2017,4301
Ovalle,No,Rapa-Nui o Pascuenses,Hombre,53,2017,4301
Ovalle,No,Diaguita,Hombre,705,2017,4301
Ovalle,Sí en otra época del año,Collas,Mujer,63,2017,4301
Ovalle,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,5589,2017,4301
Ovalle,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1136,2017,4301
Ovalle,No,Mapuche,Mujer,183,2017,4301
Padre Hurtado,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,619,2017,13604
Padre Hurtado,No,Mapuche,Hombre,568,2017,13604
Padre Hurtado,Si ahora mismo,Mapuche,Mujer,20,2017,13604
Padre Hurtado,Si ahora mismo,Mapuche,Hombre,209,2017,13604
Padre Hurtado,No,Mapuche,Mujer,457,2017,13604
Padre Hurtado,No,No pertenece a ningún pueblo indígena,Hombre,5885,2017,13604
Padre Hurtado,No,No pertenece a ningún pueblo indígena,Mujer,12498,2017,13604
Padre Hurtado,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,259,2017,13604
Padre Hurtado,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,360,2017,13604
Padre Las Casas,No,No pertenece a ningún pueblo indígena,Mujer,6907,2017,9112
Padre Las Casas,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1095,2017,9112
