Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
laja,sí en otra época del año,quechua,mujer,34,2015,8304
laja,no,no pertenece a ningún pueblo indígena,mujer,3925,2015,8304
laja,sí en otra época del año,diaguita,mujer,29,2015,8304
laja,sí ahora mismo,mapuche,mujer,52,2015,8304
laja,no,no pertenece a ningún pueblo indígena,hombre,2108,2015,8304
laja,sí en otra época del año,diaguita,hombre,29,2015,8304
laja,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1004,2015,8304
laja,no,mapuche,mujer,212,2015,8304
laja,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,494,2015,8304
laja,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,697,2015,8304
las condes,no,mapuche,hombre,83,2015,13114
las condes,no,rapa-nui o pascuenses,mujer,63,2015,13114
las condes,sí ahora mismo,mapuche,hombre,42,2015,13114
las condes,no,no pertenece a ningún pueblo indígena,mujer,50316,2015,13114
las condes,sí ahora mismo,rapa-nui o pascuenses,mujer,63,2015,13114
las condes,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,6924,2015,13114
las condes,no,no pertenece a ningún pueblo indígena,hombre,26895,2015,13114
las condes,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,11258,2015,13114
las condes,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,11654,2015,13114
las condes,no,mapuche,mujer,204,2015,13114
las condes,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,6342,2015,13114
lautaro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,671,2015,9108
lautaro,sí en otra época del año,mapuche,hombre,1194,2015,9108
lautaro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,715,2015,9108
lautaro,no,mapuche,mujer,2574,2015,9108
lautaro,sí ahora mismo,mapuche,hombre,465,2015,9108
lautaro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2082,2015,9108
lautaro,no,no pertenece a ningún pueblo indígena,mujer,3366,2015,9108
lautaro,sí ahora mismo,mapuche,mujer,894,2015,9108
lautaro,no,mapuche,hombre,1480,2015,9108
lautaro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,704,2015,9108
lautaro,sí en otra época del año,mapuche,mujer,2565,2015,9108
lautaro,no,no pertenece a ningún pueblo indígena,hombre,1282,2015,9108
lebu,no,mapuche,hombre,476,2015,8201
lebu,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1385,2015,8201
lebu,no,no pertenece a ningún pueblo indígena,hombre,2881,2015,8201
lebu,sí en otra época del año,mapuche,hombre,65,2015,8201
lebu,sí ahora mismo,mapuche,mujer,200,2015,8201
lebu,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,854,2015,8201
lebu,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,730,2015,8201
lebu,sí en otra época del año,mapuche,mujer,218,2015,8201
lebu,no,mapuche,mujer,540,2015,8201
lebu,no,no pertenece a ningún pueblo indígena,mujer,4410,2015,8201
lebu,sí ahora mismo,mapuche,hombre,289,2015,8201
lebu,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,635,2015,8201
limache,no,no pertenece a ningún pueblo indígena,hombre,4724,2015,5802
limache,no,no pertenece a ningún pueblo indígena,mujer,8849,2015,5802
limache,no,mapuche,mujer,211,2015,5802
limache,sí en otra época del año,mapuche,hombre,54,2015,5802
limache,sí en otra época del año,mapuche,mujer,3,2015,5802
limache,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1161,2015,5802
limache,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1028,2015,5802
limache,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1024,2015,5802
limache,no,quechua,mujer,31,2015,5802
limache,sí ahora mismo,diaguita,hombre,56,2015,5802
limache,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2191,2015,5802
limache,no,mapuche,hombre,147,2015,5802
limache,no,diaguita,mujer,2,2015,5802
limache,sí ahora mismo,mapuche,mujer,161,2015,5802
limache,no,quechua,hombre,3,2015,5802
linares,no,no pertenece a ningún pueblo indígena,mujer,15247,2015,7401
linares,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4040,2015,7401
linares,no,mapuche,mujer,78,2015,7401
linares,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3972,2015,7401
linares,sí en otra época del año,mapuche,mujer,161,2015,7401
linares,no,mapuche,hombre,165,2015,7401
linares,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2047,2015,7401
linares,sí en otra época del año,mapuche,hombre,78,2015,7401
linares,no,no pertenece a ningún pueblo indígena,hombre,9631,2015,7401
linares,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3796,2015,7401
linares,sí ahora mismo,mapuche,mujer,99,2015,7401
llanquihue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,80,2015,10107
llanquihue,sí ahora mismo,mapuche,hombre,23,2015,10107
llanquihue,no,no pertenece a ningún pueblo indígena,mujer,799,2015,10107
llanquihue,no,mapuche,hombre,243,2015,10107
llanquihue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1403,2015,10107
llanquihue,no,no pertenece a ningún pueblo indígena,hombre,523,2015,10107
llanquihue,no,mapuche,mujer,179,2015,10107
llanquihue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3185,2015,10107
llanquihue,sí en otra época del año,mapuche,hombre,484,2015,10107
llanquihue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,182,2015,10107
llanquihue,sí en otra época del año,mapuche,mujer,932,2015,10107
los andes,no,mapuche,mujer,121,2015,5301
los andes,no,diaguita,hombre,57,2015,5301
los andes,sí en otra época del año,mapuche,mujer,59,2015,5301
los andes,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2386,2015,5301
los andes,no,no pertenece a ningún pueblo indígena,hombre,7220,2015,5301
los andes,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3953,2015,5301
los andes,no,aimara,mujer,35,2015,5301
los andes,no,no pertenece a ningún pueblo indígena,mujer,12080,2015,5301
los andes,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4880,2015,5301
los andes,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2416,2015,5301
los andes,no,diaguita,mujer,253,2015,5301
los andes,no,mapuche,hombre,210,2015,5301
los andes,sí en otra época del año,collas,hombre,61,2015,5301
los Ángeles,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,6128,2015,8301
los Ángeles,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,7253,2015,8301
los Ángeles,sí en otra época del año,rapa-nui o pascuenses,mujer,29,2015,8301
los Ángeles,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,9229,2015,8301
los Ángeles,no,mapuche,mujer,669,2015,8301
los Ángeles,no,mapuche,hombre,554,2015,8301
los Ángeles,no,aimara,mujer,47,2015,8301
los Ángeles,sí ahora mismo,mapuche,mujer,368,2015,8301
los Ángeles,sí ahora mismo,mapuche,hombre,165,2015,8301
los Ángeles,no,no pertenece a ningún pueblo indígena,hombre,19557,2015,8301
los Ángeles,sí en otra época del año,mapuche,mujer,321,2015,8301
los Ángeles,no,no pertenece a ningún pueblo indígena,mujer,37528,2015,8301
los Ángeles,sí en otra época del año,mapuche,hombre,273,2015,8301
los Ángeles,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,11263,2015,8301
los Ángeles,sí en otra época del año,aimara,mujer,39,2015,8301
los lagos,sí ahora mismo,mapuche,hombre,52,2015,14104
los lagos,no,mapuche,mujer,646,2015,14104
los lagos,sí en otra época del año,mapuche,hombre,26,2015,14104
los lagos,no,no pertenece a ningún pueblo indígena,mujer,4246,2015,14104
los lagos,sí ahora mismo,mapuche,mujer,107,2015,14104
los lagos,no,no pertenece a ningún pueblo indígena,hombre,1979,2015,14104
los lagos,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,282,2015,14104
los lagos,no,mapuche,hombre,321,2015,14104
los lagos,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1668,2015,14104
los lagos,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,882,2015,14104
los lagos,sí en otra época del año,mapuche,mujer,245,2015,14104
los lagos,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,409,2015,14104
los muermos,no,no pertenece a ningún pueblo indígena,mujer,3335,2015,10106
los muermos,sí ahora mismo,mapuche,mujer,11,2015,10106
los muermos,no,mapuche,mujer,332,2015,10106
los muermos,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,468,2015,10106
los muermos,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,67,2015,10106
los muermos,sí en otra época del año,mapuche,hombre,41,2015,10106
los muermos,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,106,2015,10106
los muermos,sí en otra época del año,mapuche,mujer,86,2015,10106
los muermos,no,mapuche,hombre,214,2015,10106
los muermos,no,no pertenece a ningún pueblo indígena,hombre,1687,2015,10106
los muermos,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1129,2015,10106
lota,no,no pertenece a ningún pueblo indígena,mujer,8337,2015,8106
lota,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2440,2015,8106
lota,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1964,2015,8106
lota,no,mapuche,hombre,321,2015,8106
lota,sí en otra época del año,mapuche,hombre,30,2015,8106
lota,sí en otra época del año,mapuche,mujer,82,2015,8106
lota,sí ahora mismo,mapuche,hombre,115,2015,8106
lota,no,no pertenece a ningún pueblo indígena,hombre,4662,2015,8106
lota,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1756,2015,8106
lota,no,mapuche,mujer,258,2015,8106
lota,sí ahora mismo,mapuche,mujer,200,2015,8106
lota,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2865,2015,8106
machalí,no,no pertenece a ningún pueblo indígena,hombre,3365,2015,6108
machalí,no,mapuche,mujer,97,2015,6108
machalí,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2478,2015,6108
machalí,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1104,2015,6108
machalí,no,aimara,hombre,57,2015,6108
machalí,sí ahora mismo,mapuche,hombre,11,2015,6108
machalí,no,mapuche,hombre,84,2015,6108
machalí,sí en otra época del año,mapuche,hombre,26,2015,6108
machalí,sí ahora mismo,mapuche,mujer,90,2015,6108
machalí,no,no pertenece a ningún pueblo indígena,mujer,6522,2015,6108
machalí,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,473,2015,6108
machalí,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1615,2015,6108
machalí,sí en otra época del año,mapuche,mujer,9,2015,6108
macul,no,no pertenece a ningún pueblo indígena,hombre,7639,2015,13118
macul,no,mapuche,hombre,431,2015,13118
macul,no,no pertenece a ningún pueblo indígena,mujer,15230,2015,13118
macul,sí ahora mismo,mapuche,hombre,348,2015,13118
macul,no,diaguita,hombre,105,2015,13118
macul,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3011,2015,13118
macul,sí en otra época del año,mapuche,mujer,150,2015,13118
macul,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2253,2015,13118
macul,no,mapuche,mujer,1200,2015,13118
macul,sí ahora mismo,mapuche,mujer,82,2015,13118
macul,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,548,2015,13118
macul,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,991,2015,13118
macul,no,diaguita,mujer,173,2015,13118
maipú,no,mapuche,hombre,5450,2015,13119
maipú,sí ahora mismo,mapuche,hombre,772,2015,13119
maipú,sí en otra época del año,mapuche,hombre,1077,2015,13119
maipú,no,no pertenece a ningún pueblo indígena,hombre,78706,2015,13119
maipú,no,mapuche,mujer,6120,2015,13119
maipú,sí ahora mismo,mapuche,mujer,2704,2015,13119
maipú,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,19638,2015,13119
maipú,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,38463,2015,13119
maipú,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,23347,2015,13119
maipú,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,43458,2015,13119
maipú,no,rapa-nui o pascuenses,mujer,942,2015,13119
maipú,no,no pertenece a ningún pueblo indígena,mujer,168876,2015,13119
maipú,sí en otra época del año,mapuche,mujer,2174,2015,13119
melipilla,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2534,2015,13501
melipilla,no,quechua,hombre,111,2015,13501
melipilla,sí ahora mismo,mapuche,hombre,269,2015,13501
melipilla,no,mapuche,mujer,996,2015,13501
melipilla,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4048,2015,13501
melipilla,no,no pertenece a ningún pueblo indígena,mujer,23001,2015,13501
melipilla,no,no pertenece a ningún pueblo indígena,hombre,11739,2015,13501
melipilla,no,mapuche,hombre,222,2015,13501
melipilla,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4485,2015,13501
melipilla,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1606,2015,13501
mulchén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,457,2015,8305
mulchén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1348,2015,8305
mulchén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,449,2015,8305
mulchén,no,no pertenece a ningún pueblo indígena,mujer,6269,2015,8305
mulchén,sí en otra época del año,mapuche,hombre,27,2015,8305
mulchén,no,no pertenece a ningún pueblo indígena,hombre,3881,2015,8305
mulchén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,983,2015,8305
mulchén,no,mapuche,mujer,233,2015,8305
nacimiento,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1189,2015,8306
nacimiento,no,mapuche,hombre,46,2015,8306
nacimiento,no,no pertenece a ningún pueblo indígena,mujer,5062,2015,8306
nacimiento,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1194,2015,8306
nacimiento,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2159,2015,8306
nacimiento,no,no pertenece a ningún pueblo indígena,hombre,2358,2015,8306
nacimiento,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,571,2015,8306
nacimiento,no,sin dato,hombre,16,2015,8306
nacimiento,no,mapuche,mujer,208,2015,8306
nacimiento,sí en otra época del año,mapuche,hombre,38,2015,8306
nacimiento,no,sin dato,mujer,16,2015,8306
natales,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,463,2015,12401
natales,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,237,2015,12401
natales,no,no pertenece a ningún pueblo indígena,mujer,3475,2015,12401
natales,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,350,2015,12401
natales,no,rapa-nui o pascuenses,hombre,12,2015,12401
natales,sí ahora mismo,mapuche,mujer,85,2015,12401
natales,sí en otra época del año,mapuche,mujer,161,2015,12401
natales,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,318,2015,12401
natales,no,no pertenece a ningún pueblo indígena,hombre,1906,2015,12401
natales,no,collas,mujer,6,2015,12401
natales,no,mapuche,mujer,1082,2015,12401
natales,sí ahora mismo,mapuche,hombre,111,2015,12401
natales,no,mapuche,hombre,304,2015,12401
natales,sí en otra época del año,mapuche,hombre,81,2015,12401
natales,no,aimara,hombre,15,2015,12401
nueva imperial,no,no pertenece a ningún pueblo indígena,mujer,1854,2015,9111
nueva imperial,no,kawashkar o alacalufes,mujer,41,2015,9111
nueva imperial,no,no pertenece a ningún pueblo indígena,hombre,979,2015,9111
nueva imperial,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,795,2015,9111
nueva imperial,sí ahora mismo,mapuche,mujer,719,2015,9111
nueva imperial,no,mapuche,mujer,3345,2015,9111
nueva imperial,sí ahora mismo,aimara,mujer,52,2015,9111
nueva imperial,no,mapuche,hombre,2184,2015,9111
nueva imperial,sí ahora mismo,mapuche,hombre,448,2015,9111
nueva imperial,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,333,2015,9111
nueva imperial,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,330,2015,9111
nueva imperial,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,573,2015,9111
nueva imperial,sí en otra época del año,kawashkar o alacalufes,mujer,29,2015,9111
nueva imperial,sí en otra época del año,mapuche,hombre,736,2015,9111
nueva imperial,sí en otra época del año,mapuche,mujer,1635,2015,9111
Ñuñoa,no,aimara,mujer,38,2015,13120
Ñuñoa,no,no pertenece a ningún pueblo indígena,hombre,9486,2015,13120
Ñuñoa,sí ahora mismo,mapuche,hombre,134,2015,13120
Ñuñoa,sí en otra época del año,aimara,mujer,72,2015,13120
Ñuñoa,sí ahora mismo,mapuche,mujer,118,2015,13120
Ñuñoa,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4731,2015,13120
Ñuñoa,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,5243,2015,13120
Ñuñoa,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,6080,2015,13120
Ñuñoa,no,no pertenece a ningún pueblo indígena,mujer,16325,2015,13120
Ñuñoa,no,diaguita,hombre,45,2015,13120
Ñuñoa,sin dato,no pertenece a ningún pueblo indígena,mujer,34,2015,13120
Ñuñoa,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3596,2015,13120
Ñuñoa,no,diaguita,mujer,112,2015,13120
Ñuñoa,no,mapuche,mujer,351,2015,13120
Ñuñoa,sí en otra época del año,mapuche,mujer,39,2015,13120
Ñuñoa,sí en otra época del año,mapuche,hombre,173,2015,13120
Ñuñoa,sí ahora mismo,diaguita,mujer,23,2015,13120
Ñuñoa,no,mapuche,hombre,270,2015,13120
Ñuñoa,sí ahora mismo,rapa-nui o pascuenses,mujer,20,2015,13120
olivar,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,342,2015,6111
olivar,no,mapuche,mujer,114,2015,6111
olivar,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,266,2015,6111
olivar,no,no pertenece a ningún pueblo indígena,hombre,1433,2015,6111
olivar,no,no pertenece a ningún pueblo indígena,mujer,2852,2015,6111
olivar,sí ahora mismo,mapuche,hombre,40,2015,6111
olivar,sí en otra época del año,mapuche,hombre,40,2015,6111
olivar,no,mapuche,hombre,40,2015,6111
olivar,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,408,2015,6111
olivar,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,562,2015,6111
osorno,sí ahora mismo,mapuche,mujer,1657,2015,10301
osorno,no,no pertenece a ningún pueblo indígena,hombre,9998,2015,10301
osorno,no,no pertenece a ningún pueblo indígena,mujer,20527,2015,10301
osorno,sí ahora mismo,mapuche,hombre,1430,2015,10301
osorno,sí en otra época del año,mapuche,mujer,2879,2015,10301
osorno,no,mapuche,hombre,3293,2015,10301
osorno,no,kawashkar o alacalufes,mujer,76,2015,10301
osorno,sí en otra época del año,kawashkar o alacalufes,mujer,63,2015,10301
osorno,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3466,2015,10301
osorno,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,8366,2015,10301
osorno,no,mapuche,mujer,5346,2015,10301
osorno,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,5057,2015,10301
osorno,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3976,2015,10301
osorno,sí en otra época del año,mapuche,hombre,1383,2015,10301
ovalle,sí en otra época del año,mapuche,mujer,128,2015,4301
ovalle,no,diaguita,hombre,272,2015,4301
ovalle,no,no pertenece a ningún pueblo indígena,hombre,12552,2015,4301
ovalle,sí ahora mismo,mapuche,mujer,114,2015,4301
ovalle,sí en otra época del año,diaguita,mujer,53,2015,4301
ovalle,sí ahora mismo,mapuche,hombre,49,2015,4301
ovalle,no,no pertenece a ningún pueblo indígena,mujer,20545,2015,4301
ovalle,sí en otra época del año,mapuche,hombre,212,2015,4301
ovalle,sí ahora mismo,diaguita,mujer,172,2015,4301
ovalle,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4309,2015,4301
ovalle,no,mapuche,mujer,324,2015,4301
ovalle,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3277,2015,4301
ovalle,sí ahora mismo,atacameño (likán-antai),mujer,92,2015,4301
ovalle,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2822,2015,4301
ovalle,no,mapuche,hombre,62,2015,4301
ovalle,sí en otra época del año,aimara,mujer,59,2015,4301
ovalle,no,aimara,mujer,51,2015,4301
ovalle,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3171,2015,4301
ovalle,no,diaguita,mujer,527,2015,4301
padre las casas,no,no pertenece a ningún pueblo indígena,mujer,6350,2015,9112
padre las casas,no,collas,mujer,56,2015,9112
padre las casas,sí ahora mismo,mapuche,hombre,1229,2015,9112
padre las casas,no,mapuche,mujer,10359,2015,9112
padre las casas,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1945,2015,9112
padre las casas,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1087,2015,9112
padre las casas,sí en otra época del año,kawashkar o alacalufes,mujer,42,2015,9112
padre las casas,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2091,2015,9112
padre las casas,sí en otra época del año,mapuche,mujer,1280,2015,9112
padre las casas,no,no pertenece a ningún pueblo indígena,hombre,3241,2015,9112
padre las casas,sí ahora mismo,mapuche,mujer,2093,2015,9112
padre las casas,sí en otra época del año,mapuche,hombre,902,2015,9112
padre las casas,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,520,2015,9112
padre las casas,no,mapuche,hombre,5078,2015,9112
paillaco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,603,2015,14107
paillaco,sí ahora mismo,mapuche,hombre,106,2015,14107
paillaco,no,no pertenece a ningún pueblo indígena,mujer,4133,2015,14107
paillaco,sin dato,no pertenece a ningún pueblo indígena,mujer,8,2015,14107
paillaco,no,no pertenece a ningún pueblo indígena,hombre,2206,2015,14107
paillaco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,462,2015,14107
paillaco,sí en otra época del año,mapuche,hombre,95,2015,14107
paillaco,sí en otra época del año,mapuche,mujer,151,2015,14107
paillaco,no,mapuche,mujer,806,2015,14107
paillaco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,916,2015,14107
paillaco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,289,2015,14107
paillaco,sí ahora mismo,mapuche,mujer,105,2015,14107
paillaco,no,mapuche,hombre,347,2015,14107
panguipulli,sí ahora mismo,mapuche,hombre,314,2015,14108
panguipulli,no,no pertenece a ningún pueblo indígena,hombre,2023,2015,14108
panguipulli,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,174,2015,14108
panguipulli,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,775,2015,14108
panguipulli,no,mapuche,mujer,2709,2015,14108
panguipulli,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,939,2015,14108
panguipulli,no,no pertenece a ningún pueblo indígena,mujer,4414,2015,14108
panguipulli,sí ahora mismo,mapuche,mujer,483,2015,14108
panguipulli,no,mapuche,hombre,1783,2015,14108
panguipulli,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,603,2015,14108
panguipulli,sí en otra época del año,mapuche,mujer,757,2015,14108
panguipulli,sí en otra época del año,mapuche,hombre,189,2015,14108
parral,no,no pertenece a ningún pueblo indígena,mujer,8017,2015,7404
parral,sí ahora mismo,mapuche,mujer,11,2015,7404
parral,no,no pertenece a ningún pueblo indígena,hombre,3990,2015,7404
parral,no,mapuche,hombre,38,2015,7404
parral,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,716,2015,7404
parral,no,mapuche,mujer,129,2015,7404
parral,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1296,2015,7404
parral,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,815,2015,7404
parral,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1228,2015,7404
pedro aguirre cerda,no,no pertenece a ningún pueblo indígena,hombre,7916,2015,13121
pedro aguirre cerda,sí ahora mismo,aimara,mujer,54,2015,13121
pedro aguirre cerda,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2446,2015,13121
pedro aguirre cerda,no,no pertenece a ningún pueblo indígena,mujer,16377,2015,13121
pedro aguirre cerda,no,mapuche,mujer,799,2015,13121
pedro aguirre cerda,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2296,2015,13121
pedro aguirre cerda,sí ahora mismo,mapuche,hombre,90,2015,13121
pedro aguirre cerda,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,543,2015,13121
pedro aguirre cerda,no,aimara,mujer,54,2015,13121
pedro aguirre cerda,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2410,2015,13121
pedro aguirre cerda,sí en otra época del año,mapuche,mujer,61,2015,13121
pedro aguirre cerda,no,mapuche,hombre,371,2015,13121
penco,no,mapuche,hombre,248,2015,8107
penco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1782,2015,8107
penco,sí ahora mismo,mapuche,mujer,80,2015,8107
penco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2148,2015,8107
penco,no,mapuche,mujer,544,2015,8107
penco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1869,2015,8107
penco,sí en otra época del año,mapuche,mujer,129,2015,8107
penco,sí en otra época del año,mapuche,hombre,87,2015,8107
penco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2350,2015,8107
penco,no,no pertenece a ningún pueblo indígena,hombre,5595,2015,8107
penco,sí ahora mismo,aimara,mujer,46,2015,8107
penco,no,no pertenece a ningún pueblo indígena,mujer,11992,2015,8107
peñalolén,sí en otra época del año,mapuche,hombre,132,2015,13122
peñalolén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,5012,2015,13122
peñalolén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,9818,2015,13122
peñalolén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,13423,2015,13122
peñalolén,sí ahora mismo,mapuche,mujer,794,2015,13122
peñalolén,sí ahora mismo,diaguita,hombre,199,2015,13122
peñalolén,no,diaguita,hombre,212,2015,13122
peñalolén,no,collas,mujer,120,2015,13122
peñalolén,sí ahora mismo,mapuche,hombre,1208,2015,13122
peñalolén,no,no pertenece a ningún pueblo indígena,hombre,16115,2015,13122
peñalolén,sin dato,no pertenece a ningún pueblo indígena,mujer,163,2015,13122
peñalolén,no,diaguita,mujer,398,2015,13122
peñalolén,sí en otra época del año,mapuche,mujer,1051,2015,13122
peñalolén,no,no pertenece a ningún pueblo indígena,mujer,31089,2015,13122
peñalolén,sí en otra época del año,collas,mujer,120,2015,13122
peñalolén,no,mapuche,hombre,2404,2015,13122
peñalolén,no,mapuche,mujer,3153,2015,13122
peñalolén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,6381,2015,13122
peumo,no,mapuche,mujer,127,2015,6112
peumo,no,no pertenece a ningún pueblo indígena,hombre,1382,2015,6112
peumo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,388,2015,6112
peumo,no,no pertenece a ningún pueblo indígena,mujer,3232,2015,6112
peumo,sí en otra época del año,mapuche,mujer,28,2015,6112
peumo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,231,2015,6112
peumo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,445,2015,6112
peumo,sí ahora mismo,mapuche,hombre,36,2015,6112
peumo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,357,2015,6112
